id,title,place_name,place_address
st_00021,21세기대군부인,마곡중앙로(1),서울 강서구 마곡중앙10로 10
st_00022,21세기대군부인,마곡중앙로(2),서울 강서구 마곡동 721-7
st_00023,21세기대군부인,마곡중앙로(3),서울 강서구 마곡중앙로 168
st_00024,21세기대군부인,월드컵북로(5단지앞),서울 마포구 상암동 1715
st_00025,21세기대군부인,MBC,서울 마포구 성암로 267
st_00026,21세기대군부인,누리꿈스퀘어,서울 마포구 월드컵북로 396
st_00027,21세기대군부인,당산철교,서울 영등포구 여의도동 80-3
st_00028,21세기대군부인,서강대교,서울 영등포구 여의도동 83-1
st_00029,21세기대군부인,마포대교,서울 영등포구 여의도동 85-2
st_00030,21세기대군부인,여의대로,서울 영등포구 여의도동 2-11
st_00031,21세기대군부인,IFC,서울 영등포구 국제금융로 10
st_00032,21세기대군부인,스위치22 여의도점,서울 영등포구 여의대로 108
st_00033,21세기대군부인,국제금융로,서울 영등포구 여의도동 2-2
st_00034,21세기대군부인,고척스카이돔,서울 구로구 경인로 430
st_00035,21세기대군부인,고려대학교 구로병원,서울 구로구 구로동로 148
st_00036,21세기대군부인,올림픽대로,서울 영등포구 여의도동 87-5
st_00037,21세기대군부인,노량대교,서울 동작구 본동 477
st_00038,21세기대군부인,노들로,서울 동작구 노량진동 320-1
st_00039,21세기대군부인,강변북로,서울 용산구 이촌동 375
st_00040,21세기대군부인,동작대교,서울 용산구 이촌동 385
st_00041,21세기대군부인,녹트,서울 용산구 올림픽대로 2085-96
st_00042,21세기대군부인,국립서울현충원,서울 동작구 동작동 212-6
st_00044,21세기대군부인,르가드더메인한남,서울 용산구 한남대로10길 16
st_00045,21세기대군부인,그랜드하얏트 서울,서울 용산구 소월로 322
st_00046,21세기대군부인,나라약국,서울 용산구 청파로47길 7
st_00047,21세기대군부인,청춘식당(폐업),서울 용산구 청파로 289
st_00048,21세기대군부인,신세계백화점 본점,서울 중구 소공로 63
st_00049,21세기대군부인,대한민국역사박물관,서울 종로구 세종대로 198
st_00050,21세기대군부인,경복궁,서울 종로구 사직로 161
st_00051,21세기대군부인,"경복궁,국립민속박물관 정류장(01540)",서울 종로구 세종로 1-61
st_00052,21세기대군부인,삼청로,서울 종로구 세종로 3
st_00053,21세기대군부인,서울경찰청,서울 종로구 사직로8길 31
st_00054,21세기대군부인,서순라길,서울 종로구 서순라길 51
st_00055,21세기대군부인,종묘,서울 종로구 종로 157
st_00056,21세기대군부인,써브웨이 종암점,서울 성북구 종암로 110
