id,place_name,scene_description,desc_source_url
st_16352,마곡중앙2로,,
st_16353,서강대교,5화에서 극중 '소월대교' 위 60여 대 대형 추돌사고 현장에 백강혁과 양재원이 헬기로 출동해 환자를 분류하는 장면이 촬영됨,https://blog.naver.com/hsc660312/223737517923
st_16355,유진빌딩,,
st_16356,반도아이비밸리,,
st_16357,용산역,,
st_16358,우정국로,,
st_16359,성신여자대학교 운정그린캠퍼스,,
st_16360,삼흥빌딩,,
st_16361,몬테소리빌딩,,
st_16362,대각빌딩,,
st_16363,미진프라자,,
st_16364,강남역사거리,,
st_16365,강남대로,,
st_16366,코엑스 컨퍼런스룸,1화에서 백강혁이 한국대병원 중증외상센터장으로 임명되는 임명식 장면이 촬영됨,https://blog.naver.com/jangkkoo/223741492772
st_16367,롯데타워,,
st_16368,청라대로(분수광장삼거리),,
st_16369,인천공항,,
st_16370,인하대학교 본관,,
st_16372,호국로550번길(1),,
st_16373,호국로550번길(2),,
st_16374,송추계곡입구,,
st_16375,중앙 119구조본부 수도권 119특수구조대,,
st_16376,미사테스타타워,,
st_16378,정통춘천닭갈비 안산점,,
st_16379,가톨릭관동대학교 양양캠퍼스,,
st_16382,신성대학교 국제회의실,,
st_16383,우석대학교 대학본부,,
st_18787,정든집,,
st_18788,봉원고가차도,,
st_18789,덕원,,
st_18790,"여의동로(여의도중,고등학교쪽)",,
st_18791,한양아파트 E동쪽,,
st_18792,현대타운빌라10동,금명이와 영범이가 헤어지고 화가 박충섭을 처음 만난 동네로 등장하는 장면,https://blog.naver.com/cozybbang/223811714231
st_18793,소월로,,
st_18794,장문로49길,,
st_18795,한남동,,
st_18796,염천교수제화거리,,
st_18797,서울스퀘어,,
st_18798,상오빌딩,,
st_18799,효자로,,
st_18800,창덕궁1길,,
st_18802,아지오(폐업),,
st_18803,삼양로173길,,
st_18804,삼양로173길(2),,
st_18805,필경재,11화에서 금명이 이영범과 상견례를 하는 한정식당 장면이 촬영됨,https://blog.naver.com/location_info/223793351953
st_18806,송현공원로,11화에서 박충섭이 금명이가 사는 동네로 향하며 크리스마스트리를 배경으로 대화하는 장면이 촬영됨,https://blog.naver.com/bl85219/223832486673
st_18807,신성루,8화에서 관식이 딸 금명과 중식당에서 함께 식사하며 서운한 대화를 나누는 장면이 촬영됨,https://blog.naver.com/pickpick_1004/223810229608
st_18808,우현로67번길,,
st_18809,현대맨션4동,,
st_18810,재궁치안센터,7~8화에서 금명이가 파출소(옛 재궁치안센터)에서 서러워하며 우는 장면이 촬영됨,https://blog.naver.com/apple_seen/223799610849
st_18811,우만주공4단지아파트,7~8화에서 금명이가 과외하던 집으로 등장한 장면이 촬영됨,https://blog.naver.com/apple_seen/223799610849
st_18813,서산동부시장,,
st_18814,연무고등학교,금명이가 대학수학능력시험을 보러 가는 날의 배경으로 등장한 연무고등학교 앞 장면,https://blog.naver.com/huniary/223832330130
st_18815,빈해원,관식이 아들 은명이를 데리고 생일을 맞아 짜장면과 탕수육을 사주는 장면이 촬영된 중식당,https://blog.naver.com/jjj3mom83/223955747279
st_18816,수정약국앞,박충섭(김선호)이 버스를 타고 떠나는 금명(아이유)을 쫓아 뛰어가는 장면이 촬영된 대학로 구간,https://blog.naver.com/specialwc/223842636621
st_18817,성일설비사앞,박충섭(김선호)이 버스를 타고 떠나는 금명(아이유)을 쫓아 뛰어가는 장면이 촬영된 대학로 구간,https://blog.naver.com/specialwc/223842636621
st_18818,민방위대피소앞 정류소,이성당 맞은편 버스정류장으로 박충섭이 버스 타고 떠나는 금명을 붙잡으려 뛰어가는 장면이 촬영됨,https://blog.naver.com/gunsanpr/224302743466
st_18823,봉구스밥버거앞,,
st_18837,중앙미용실,,
