id,title,place_name,place_address
st_05595,러브미,개화동집,서울 강서구 개화동로13길 26-16
st_05596,러브미,애플돈까스,서울 은평구 증산서길 70
st_05597,러브미,연희홍연아파트 정류장(13207),서울 서대문구 연희동 729-1
st_05598,러브미,홍제천로,서울 서대문구 연희동 729-1
st_05599,러브미,블룸팔레트,서울 마포구 월드컵북로60길 13
st_05600,러브미,세븐일레븐 연남숲길점,서울 마포구 성미산로23길 16-5
st_05601,러브미,책방 곱셈,서울 마포구 성미산로29길 33
st_05602,러브미,마포소금구이,서울 마포구 와우산로32길 32
st_05603,러브미,경의선숲길,서울 마포구 서강로13길 43
st_05604,러브미,서강대교,서울 영등포구 여의도동 83-1
st_05605,러브미,장터순대국,서울 구로구 구로동로20길 17
st_05606,러브미,타올종합상사,서울 구로구 구로동로20길 5
st_05607,러브미,본동집,서울 동작구 노량진로26길 16-19
st_05608,러브미,올림픽대로,서울 동작구 본동 479
st_05609,러브미,야구연습장,서울 관악구 관악로 172
st_05611,러브미,묘우블랙,서울 용산구 독서당로29길 6
st_05612,러브미,블루앤피플여행사,서울 용산구 이촌로29길 18
st_05613,러브미,골드리아 종로본점,서울 종로구 돈화문로 50
st_05614,러브미,재능교육 JCC크리에이티브센터,서울 종로구 창경궁로35길 45
st_05615,러브미,서울여자대학교,서울 노원구 화랑로 621
st_05616,러브미,반포한강공원,서울 서초구 반포동 115-5
st_05617,러브미,잠원한강공원,서울 강남구 압구정동 386
st_05618,러브미,잠실중학교 정류장(24131),서울 송파구 올림픽로35길 125
st_05619,러브미,인천공항,인천 영종구 공항로 272
st_05620,러브미,양주한국병원,경기 양주시 화합로 1489
st_05621,러브미,예래원,경기 동두천시 탑신로 668
st_05622,러브미,맘마농가식자재마트,경기 고양시 일산동구 고일로 16
st_05623,러브미,무궁화로,경기 고양시 일산동구 무궁화로 42-28
st_05624,러브미,소사본3동성당,경기 부천시 소사구 소사본동 은성로67번길 55
st_05625,러브미,GS25 뉴상동디아뜨점,경기 부천시 원미구 길주로77번길 19-45
st_05627,러브미,서귀포KAL호텔,제주 서귀포시 칠십리로 242
st_05628,러브미,허니문하우스,제주 서귀포시 칠십리로 228-13
