id,title,place_name,place_address
st_04279,뉴토피아,디와이피엔에프 마곡사옥,서울 강서구 마곡중앙8로7길 39
st_04280,뉴토피아,신정중앙로19길,서울 양천구 신정중앙로19길 8
st_04282,뉴토피아,여의대로,서울 영등포구 여의도동 23-4
st_04283,뉴토피아,다소유,서울 영등포구 영중로 97
st_04284,뉴토피아,신설동1억해장국267,서울 동대문구 난계로26길 7
st_04285,뉴토피아,도래집,서울 동대문구 경희대로1가길 3
st_04286,뉴토피아,GS25장위화랑점,서울 성북구 돌곶이로27길 59-7
st_04287,뉴토피아,뵈르뵈르 성수본점,서울 성동구 연무장7길 8
st_04288,뉴토피아,덕성여자대학교,서울 도봉구 삼양로144길 33
st_04289,뉴토피아,마방로10길,서울 서초구 마방로10길 34-5
st_04290,뉴토피아,언남11길,서울 서초구 언남11길 34-13
st_04291,뉴토피아,남부순환로358길,서울 서초구 남부순환로 2640-11
st_04292,뉴토피아,이화빌딩,서울 서초구 강남대로34길 69
st_04293,뉴토피아,강남대로34길,서울 서초구 강남대로34길 53
st_04294,뉴토피아,메가커피 양재말죽거리점앞,서울 서초구 남부순환로356길 33
st_04295,뉴토피아,서초중앙로31길,서울 서초구 서초중앙로31길 18
st_04296,뉴토피아,쏠살롱,서울 서초구 서초중앙로31길 14
st_04297,뉴토피아,신반포로,서울 서초구 신반포로 213
st_04300,뉴토피아,강남역사거리,서울 강남구 역삼동
st_04301,뉴토피아,파라디이스시티 새라새,인천 영종구 영종해안남로321번길 186
st_04303,뉴토피아,진궁 운중점,경기 성남시 분당구 운중로125번길 3-5
st_04304,뉴토피아,정림치안센터,대전 서구 정림동로 8-5
st_20361,뉴토피아,국립중앙박물관,서울 용산구 서빙고로 137
st_20363,뉴토피아,논현역 교차로,서울 서초구 잠원동 37-12
st_20364,뉴토피아,순복음강남교회,서울 강남구 역삼로8길 12
st_20365,뉴토피아,뵈르뵈르,서울 성동구 연무장7길 6
st_20366,뉴토피아,바우뫼로41길,서울 서초구 양재동 7-1
st_20367,뉴토피아,마방로6길,서울 서초구 마방로6길 7-63
st_20368,뉴토피아,웨이브앤샌드,서울 서초구 언남11길 34-2
st_11605,약한영웅2,신월동쓰리팝PC방,서울 양천구 곰달래로 48
st_11606,약한영웅2,CU신월하나점(폐업),서울 양천구 곰달래로 46
st_11607,약한영웅2,한성상가,서울 구로구 경인로55길 51
st_11609,약한영웅2,삼진기업주변,서울 구로구 신도림로15길 20
st_11611,약한영웅2,클럽엑스엑스2,서울 마포구 와우산로17길 10
st_11612,약한영웅2,어울마당로,서울 마포구 서교동 365-28
st_11613,약한영웅2,영등포경찰서,서울 영등포구 국회대로 608
st_11614,약한영웅2,영등포경찰서앞,서울 영등포구 국회대로 608
st_11615,약한영웅2,이앤비하이코,서울 영등포구 버드나루로8길 12
st_11616,약한영웅2,영등포로,서울 영등포구 영등포로 379-1
st_11618,약한영웅2,영등포로67가길,서울 영등포구 영등포로79길 9
st_11619,약한영웅2,영등포로79가길,서울 영등포구 영등포로79가길 12
st_11620,약한영웅2,이레아키빌,서울 영등포구 영등포로86길 28
st_11621,약한영웅2,쓰리팝PC카페대방점,서울 동작구 등용로 123
st_11622,약한영웅2,노량진로26길,서울 동작구 노량진로26길 57
