id,title,place_name,place_address
st_11981,언젠가는 슬기로울 전공의생활,블루쇼 파스타 연남,서울 마포구 성미산로23길 46
st_11982,언젠가는 슬기로울 전공의생활,명륜진사갈비 마포성산점,서울 마포구 성미산로 4
st_11983,언젠가는 슬기로울 전공의생활,서울역11번출구 정류장,서울 용산구 동자동 12-1
st_11984,언젠가는 슬기로울 전공의생활,세종대로12길,서울 중구 태평로2가 71
st_11985,언젠가는 슬기로울 전공의생활,서대문역 주변,서울 종로구 송월길 99
st_11986,언젠가는 슬기로울 전공의생활,광화문 주변,서울 종로구 사직로 161
st_11987,언젠가는 슬기로울 전공의생활,이디야 낙원동점앞,서울 종로구 삼일대로 436-1
st_11988,언젠가는 슬기로울 전공의생활,삼일대로,서울 종로구 경운동 2-5
st_11989,언젠가는 슬기로울 전공의생활,서순라길,서울 종로구 서순라길 131
st_11990,언젠가는 슬기로울 전공의생활,CU 종로가회점,서울 종로구 북촌로 52
st_11991,언젠가는 슬기로울 전공의생활,경복궁,서울 종로구 사직로 161
st_11992,언젠가는 슬기로울 전공의생활,서울여자대학교,서울 노원구 화랑로 621
st_11993,언젠가는 슬기로울 전공의생활,바이젠하우스 방배1호점,서울 서초구 동작대로 22
st_11994,언젠가는 슬기로울 전공의생활,모던눌랑 센트럴시티점,서울 서초구 사평대로 205
st_11996,언젠가는 슬기로울 전공의생활,준오헤어 문정역테라타워점,서울 송파구 송파대로 201
st_11997,언젠가는 슬기로울 전공의생활,멜랑말랑 범계,경기 안양시 동안구 평촌대로217번길 25
st_11998,언젠가는 슬기로울 전공의생활,써브웨이 서판교점,경기 성남시 분당구 운중로 142
st_11999,언젠가는 슬기로울 전공의생활,삼거마을 삼성래미안1차,경기 용인시 기흥구 마북동 629
st_12000,언젠가는 슬기로울 전공의생활,용인 동백호수공원,경기 용인시 기흥구 중동
st_20689,언젠가는 슬기로울 전공의생활,종로 일대,서울 종로구 세종로 1-68
st_20690,언젠가는 슬기로울 전공의생활,루하스사우나,서울 은평구 통일로 1020
st_20691,언젠가는 슬기로울 전공의생활,서울역 11번 출구 버스정류장,서울 용산구 동자동 12-1
st_20692,언젠가는 슬기로울 전공의생활,지후아타네호,경기 성남시 분당구 판교공원로2길 45
st_20693,언젠가는 슬기로울 전공의생활,대왕판교로644번길,경기 성남시 분당구 삼평동 667-7
st_20694,언젠가는 슬기로울 전공의생활,서울여자대학교 50주년기념관,서울 노원구 화랑로 621
st_20695,언젠가는 슬기로울 전공의생활,삼거마을삼성래미안1차아파트,경기 용인시 기흥구 용구대로2394번길 27
st_20696,언젠가는 슬기로울 전공의생활,낙원상가 앞,서울 종로구 삼일대로 428
st_20697,언젠가는 슬기로울 전공의생활,삼일대로30길,서울 종로구 낙원동 10-2
st_20698,언젠가는 슬기로울 전공의생활,세종대로,서울 중구 남대문로4가 17-3
st_20699,언젠가는 슬기로울 전공의생활,명륜진사갈비 포천시청점,경기 포천시 신북면 중앙로 332
st_06275,맨끝줄소년,보타닉파크웨딩,서울 강서구 마곡중앙5로 6
st_06276,맨끝줄소년,월드컵북로58길,서울 마포구 상암동 1701
st_06277,맨끝줄소년,대신아파트,서울 영등포구 도신로60길 7
st_06278,맨끝줄소년,레스케이프 마크 다모르,서울 중구 퇴계로 67
st_06279,맨끝줄소년,레스케이프 라망 시크레,서울 중구 퇴계로 67
st_06280,맨끝줄소년,마들원,서울 노원구 공릉로62길 27-11
