id,place_name,scene_description,desc_source_url
st_04279,디와이피엔에프 마곡사옥,"2회, 영주(지수)가 다니는 회사 사옥 외관으로 등장하는 장면",https://blog.naver.com/muk_sosigi/223753303000
st_04280,신정중앙로19길,,
st_04282,여의대로,,
st_04283,다소유,"3화, LP바 '다소유'가 촬영지로 등장하는 장면",https://blog.naver.com/ryeezzi/223887589483;https://blog.naver.com/he_e715/223892583925
st_04284,신설동1억해장국267,,
st_04285,도래집,,
st_04286,GS25장위화랑점,,
st_04287,뵈르뵈르 성수본점,"4화, 재윤(박정민)이 아르바이트하며 영주(지수)를 만나는 아이스크림 가게 장면",https://blog.naver.com/020130102/223773443298;https://blog.naver.com/issue8371/223881330821
st_04288,덕성여자대학교,,
st_04289,마방로10길,,
st_04290,언남11길,,
st_04291,남부순환로358길,,
st_04292,이화빌딩,,
st_04293,강남대로34길,,
st_04294,메가커피 양재말죽거리점앞,,
st_04295,서초중앙로31길,,
st_04296,쏠살롱,,
st_04297,신반포로,,
st_04300,강남역사거리,,
st_04301,파라디이스시티 새라새,"영주와 대학 선배 진욱이 함께 식사하는 레스토랑, 파라다이스시티 새라새로 등장하는 장면",https://blog.naver.com/muk_sosigi/223753303000
st_04303,진궁 운중점,지수와 박정민이 출연한 뉴토피아 속 중국집으로 등장하는 장면,https://blog.naver.com/oks5002/223814025085
st_04304,정림치안센터,,
st_20361,국립중앙박물관,,
st_20363,논현역 교차로,"2화, 영주와 진욱이 탄 차가 사고를 당하는 도로로 등장하는 장면",https://blog.naver.com/muk_sosigi/223753303000
st_20364,순복음강남교회,,
st_20365,뵈르뵈르,,
st_20366,바우뫼로41길,,
st_20367,마방로6길,,
st_20368,웨이브앤샌드,,
st_11605,신월동쓰리팝PC방,쓰리팝 PC방 신월동점이 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11606,CU신월하나점(폐업),,
st_11607,한성상가,구로 신도림 공구상가 일대가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11609,삼진기업주변,"6회, 현탁과 준태가 후민을 찾으러 간 영진산업으로 등장하는 장면",https://blog.naver.com/location_info/223847716565
st_11611,클럽엑스엑스2,상수역 클럽 엑스엑스2가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11612,어울마당로,,
st_11613,영등포경찰서,영등포경찰서 및 주변 주택가 시장 일대가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11614,영등포경찰서앞,영등포경찰서 및 주변 주택가 시장 일대가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11615,이앤비하이코,,
st_11616,영등포로,,
st_11618,영등포로67가길,,
st_11619,영등포로79가길,,
st_11620,이레아키빌,,
st_11621,쓰리팝PC카페대방점,쓰리팝 PC카페 대방점이 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11622,노량진로26길,노량진 노들역 인근 마을이 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11623,문배동이안아파트앞 정류장,,
st_11625,효창원로69길,"3회, 후민(려운)의 아버지 치킨집(멕시칸치킨 효창중앙점)으로 등장하는 장면",https://blog.naver.com/location_info/223847716565
st_11627,중랑천 농구장,도봉구 중랑천 일원 농구장이 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11628,중대로 횡단보도,,
st_11629,송파사회복지관.성요셉성당 정류장,송파구 거마로 일대 사회복지관 앞이 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11630,거마로7길,송파구 거마로 일대가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11632,인천공항,영종도 인천공항이 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11634,송도트리플스트리트,송도 트리플스트리트가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11635,성사교회,,
st_11636,뉴대성병원,,
st_11638,이디야커피 하남덕풍초교점,,
st_11642,오랑1길 육교,대전 서구 도마동 철길육교가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_11643,육교앞,대전 서구 도마동 철길육교가 배경 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223846966356
st_16388,별밤,,
st_16394,국립서울현충원,,
st_16397,전국은행협회,,
st_16399,평창동집,,
st_16403,강남역 주변,,
st_16405,강남대로,,
st_16407,하이파킹 청담디자이너크럽 주차장,,
st_16412,조선팰리스 강남,,
st_16416,강동경희대학교의대병원,,
st_16417,동막2교 삼거리,,
st_16418,속초수산,,
st_16421,목동동집,,
st_16424,얼반웍스 스튜디오,,
st_16426,중앙로,,
st_16428,동안로159번길,,
st_16429,방아머리로,,
st_16432,분당수지 U타워,,
st_16434,타짜도르,,
st_16436,세븐일레븐 평택고덕산업단지점,,
st_16439,라이크홈메디컬센터,,
st_16446,어반정글,드라마 촬영을 위해 장소가 제공된 카페로 등장하는 장면,https://blog.naver.com/bonniechloe/223938342953
st_05077,진담황태국,,
st_05090,종합운동장역 물품보관함A,,
st_05097,서해아파트,,
st_05101,한신더휴캐널파크아파트 1106동,,
st_05102,모아미래도엘리트파크 807동,,
st_05114,송림메디컬프라자,,
st_05117,세양스파랜드,,
st_05118,장군순대국,강현남(염혜란)이 동은의 부탁으로 사람을 미행할 때 등장하는 순댓국집 장면,https://blog.naver.com/sun910905/223138431749;https://blog.naver.com/gusdl3650/224231825760
st_05120,조이마당(촬영장 스튜디오),,
st_05131,도촌마을회관,,
st_05134,오정부동산,,
st_05137,아름세탁소,,
st_05138,능곡고등학교 후문,,
st_05140,위프라임트윈타워,,
st_05141,연리지로,,
st_05153,고급주택,,
st_05155,명지령계곡펜션,,
st_05161,원일씽크공장,,
