id,title,place_name,place_address
st_05175,더킹,아그레아블,서울 강남구 역삼로 110
st_05176,더킹,파리바게트,서울 마포구 와우산로 99
st_05177,더킹,여의도한강공원,서울 영등포구 여의동로 252
st_05178,더킹,북촌진곰탕,서울 종로구 북촌로 137-2
st_05179,더킹,세종문화회관,서울 종로구 세종대로 175
st_05181,더킹,한국은행화폐박물관,서울 중구 남대문로 39
st_20409,더킹,오산 드라마세트장,경기도 오산시 내삼미동 240
st_20412,더킹,동백섬,부산광역시 해운대구 우동 710-1
st_20414,더킹,벡스코,부산광역시 해운대구 APEC로 55
st_20415,더킹,수영만요트경기장,부산광역시 해운대구 해운대해변로 84
st_20417,더킹,부산외국어대학교 남산동캠퍼스,부산광역시 금정구 금샘로485번길 65
st_20418,더킹,국립부산국악원,부산광역시 부산진구 국악로 2
st_20419,더킹,이기대공원,부산광역시 남구 용호동 산25
st_20420,더킹,충무동 새벽시장,부산광역시 서구 해안새벽시장길 68
st_20421,더킹,부산광역시 교통정보서비스센터,부산광역시 연제구 고분로 221
st_17967,킹더랜드,데블스도어 그래머시 센트럴,서울 서초구 사평대로 205
st_17974,킹더랜드,그랜드하얏트 인천 육교,인천 영종구 영종해안남로321번길 190
st_17979,킹더랜드,킨텍스로,경기 고양시 일산서구 대화동 2607-2
st_17980,킹더랜드,웨스턴빌리프,경기 고양시 일산동구 정발산로 24 3차 9층
st_17982,킹더랜드,GS25 지축명성점,경기 고양시 덕양구 삼송로 299
st_17983,킹더랜드,사랑의전원마을,경기 고양시 덕양구 통일로214번안길 12-5
st_18005,킹더랜드,쏠비치양양,강원 양양군 손양면 선사유적로 678
st_18014,킹더랜드,런던아이,"Victoria Embankment, London SW1A 2JH 영국"
st_18015,킹더랜드,웨스트민스터교,"Westminster Bridge, London SW1A 2JH 영국"
st_18016,킹더랜드,런던 메리어트 호텔,"County Hall, Westminster Bridge Rd, London SE1 7PB 영국"
st_18017,킹더랜드,소피텔 런던 세인트 제임스,"6 Waterloo Pl, St. James's, London SW1Y 4AN 영국"
st_18018,킹더랜드,리젠트 스트리트,"176 Regent St., London W1B 5TJ 영국"
st_18025,킹더랜드,Saphan Han 다리,"4 592 Chakkraphet Rd, Wang Burapha Phirom, Phra Nakhon, Bangkok"
st_18026,킹더랜드,크렁옹앙 보행자거리,"PGV3+Q4M, Wang Burapha Phirom, Phra Nakhon, Bangkok"
st_20891,킹더랜드,N서울타워,서울 용산구 남산공원길 105
st_08452,비밀의숲,동남빌딩,서울 노원구 노해로77길 14-7
st_08454,비밀의숲,마포경찰서옆,서울 마포구 마포대로 173
st_08455,비밀의숲,반포대교,서울 서초구 반포동 649
st_08457,비밀의숲,동방그린빌라,서울 성북구 장월로11길 53-10
st_08460,비밀의숲,창신빌라5차,서울 성북구 장월로9길 21
st_08461,비밀의숲,아리따움,서울 성북구 종암로 100
st_08462,비밀의숲,오거리감자탕,서울 성북구 종암로21길 95
st_08463,비밀의숲,더사보르,서울 성북구 화랑로19길 20-1
st_08465,비밀의숲,여의도한강공원,서울 영등포구 여의도동 84-4
st_08468,비밀의숲,신광사,서울 종로구 종로 176
st_20500,미지의 서울,창동리 농로,충남 보령시 남포면 창동리 421
st_20501,미지의 서울,문화마을 버스정류장,전남 담양군 수북면 풍수리 1077-1
st_20502,미지의 서울,서울중앙지법,서울 서초구 서초중앙로 157
st_20503,미지의 서울,서울역 서쪽 출구 앞,서울 용산구 동자동 43-234
st_20504,미지의 서울,을지로,서울 중구 을지로2가 20-2
st_20505,미지의 서울,서빙고초등학교 버스정류장,서울 용산구 서빙고동 235-1
st_20506,미지의 서울,동작대교 남단,서울 용산구 이촌동 357
st_20507,미지의 서울,을지로7길,서울 중구 수하동 68-4
st_20117,마더,국립산림과학원,서울 동대문구 회기로 57
st_20118,마더,불은초등학교,인천 강화군 불은면 불은남로544번길 9
st_20119,마더,삼척항,강원특별자치도 삼척시 정상동
st_20120,마더,롯데콘서트홀,서울 송파구 올림픽로 300
st_20121,마더,무릉계곡관광지,강원특별자치도 동해시 삼화로 538
st_20122,마더,삼화사,강원특별자치도 동해시 삼화로 584
st_20123,마더,약천사,제주특별자치도 서귀포시 이어도로 293-28
st_08793,사랑의불시착,스타시티서울레스토랑,서울 강동구 구천면로 140
st_08796,사랑의불시착,에브라임안경,서울 성동구 왕십리로 110
st_08797,사랑의불시착,제네시스비비큐,서울 송파구 중대로 64
st_08799,사랑의불시착,할머니북어탕,경기 고양시 덕양구 토당로 66-15
st_08801,사랑의불시착,엔젤리너스,경기 수원시 팔달구 권광로 187
st_08805,사랑의불시착,롯데백화점,인천 미추홀구 연남로 35
st_20794,유미의 세포들 3,덕수궁 디팰리스,서울 종로구 신문로2가 171
st_20795,유미의 세포들 3,당산철교,서울 영등포구 여의도동 80-3
st_20796,유미의 세포들 3,아난티 앳 부산 코브,부산 기장군 기장읍 시랑리 704-1
st_20797,유미의 세포들 3,메가박스 코엑스,서울 강남구 삼성동 159
st_20798,유미의 세포들 3,서울역,서울 중구 봉래동2가 122-11
st_20799,유미의 세포들 3,인천국제공항 제1교통센터,인천 중구 운서동 2851
st_20426,도깨비,나주영상테마파크 너와저잣거리,전남 나주시 공산면 신곡리 1042
st_20429,도깨비,건국대학교(일감호),서울 광진구 능동로 120
st_20432,도깨비,반포한강공원,서울 서초구 반포동 115-5
st_20433,도깨비,인천국제공항 제1여객터미널,인천 영종구 공항로 272
st_20345,나의 아저씨,운현궁,서울 종로구 삼일대로 464
st_20346,나의 아저씨,세종문화회관,서울 종로구 세종대로 175
st_20348,나의 아저씨,동호대교,서울 성동구 옥수동 487
st_20279,21세기 대군부인,수영만 요트경기장,부산 해운대구 해운대해변로 84
st_20280,21세기 대군부인,캐틀앤비 양재천점,서울 서초구 양재천로 131
st_20572,사랑의 불시착,한국민속촌,경기도 용인시 기흥구 민속촌로 90
st_20574,사랑의 불시착,한라산국립공원(어리목),제주특별자치도 제주시 1100로 2070-61
st_10155,스위트홈2,코엑스교차로,서울 강남구 삼성동
st_20513,반짝이는 워터멜론,노벨로,서울 영등포구 도림로 456
st_20806,이번 생도 잘 부탁해,보리나라 학원농장,전북특별자치도 고창군 공음면 학원농장길 154
