id,place_name,scene_description,desc_source_url
st_10445,개화동집,,
st_10446,고척스카이돔,1화에서 김제혁이 넥센 히어로즈 시절 코리안시리즈 경기를 치르는 장면,https://blog.naver.com/hs21589/222300992466
st_10447,상암DMC홍보관.YTN,,
st_10448,히브루스,,
st_10449,콜린,,
st_10450,신촌설렁탕,,
st_10451,바이젠하우스,,
st_10452,아크로리버파크107동,극 중 주인공 집 앞 풍경으로 등장하는 아파트 단지,https://blog.naver.com/the_blessed_realtor/221538168562
st_10453,봄봄,,
st_10454,쉐프조,,
st_10455,대우트럼프월드II,,
st_10456,희망디젤,,
st_20620,익산교도소세트장,극 중 김제혁이 교도소 안에서 야구 연습을 하는 장면이 촬영된 곳,https://blog.naver.com/kidalong2/224352433277
st_20621,빠삐용Zip(옛 장흥교도소),,
st_20622,지노,,
st_12429,화적연,극 중 주인공(남궁민)이 청나라에서 조선으로 들어오는 압록강 유역 강변으로 등장하는 곳,https://blog.naver.com/hsc_one1/224206318182
st_12430,남양주종합촬영소,극 중 사헌부와 혜민서(운당 세트) 장면이 촬영된 곳,https://blog.naver.com/hsc_one1/223163006506
st_12431,용인대장금파크,17화에서 청나라에서 돌아온 세자의 동궁전으로 등장하는 곳,https://blog.naver.com/buddyjhs/223323362149
st_12434,온달관광지,청나라 군대가 산성 앞에 진을 치고 있는 장면이 촬영된 야외세트장,https://blog.naver.com/hsc_one1/223163006506
st_12435,바람의화원 세트장,길채가 노래를 듣고 마음에 반한 조선 나이트클럽 배경으로 등장하는 곳,https://blog.naver.com/hsc_one1/223163006506
st_12436,삼봉해수욕장,이장현이 피로 얼룩진 비장한 모습으로 해변에 등장하는 장면이 촬영된 곳,https://blog.naver.com/hsc_one1/223163006506
st_12438,수선루,장현 일행이 피난을 빙자해 머무는 정자로 등장하는 곳,https://blog.naver.com/hsc_one1/223163006506
st_12439,부용대,,
st_12440,안동하회마을,,
st_12441,안동군자마을,,
st_12442,서동요테마파크,장터 구경을 나선 시장 배경이자 청나라 황궁 장면으로 등장하는 곳,https://blog.naver.com/hsc_one1/223163006506
st_20749,상당산성,극 중 남한산성 배경으로 등장하는 곳,https://blog.naver.com/hsc_one1/223163006506
st_06766,개화동집,,
st_06767,호남식당,,
st_06768,성아해물생선,,
st_06770,야식포차,,
st_06771,샛강다리,,
st_06772,서울마리나 클럽&요트,,
st_06773,후암동집,극 중 김도기가 사는 서울 야경이 보이는 옥탑방 집으로 등장하는 곳,https://blog.naver.com/redmee2/223049115765
st_06774,코끼리문방구,극 중 우리문방구의 오락기 앞에서 복수 의뢰를 확정하는 장면이 촬영된 곳,https://blog.naver.com/redpigrg/222311022879
st_06775,덕수궁 돌담길,,
st_06777,신내동집,,
st_18775,부안영상테마파크,4화에서 지영이 숙수들과 요리경합을 하는 봉덕궁 자경전으로 등장하는 곳,https://blog.naver.com/redmee2/223991660964
st_18776,서동요테마파크,,
st_18777,앰배서더 서울 풀만,12화에서 지영이 헤드셰프로 일하게 되는 호텔 앙팡레스토랑으로 등장하는 곳,https://blog.naver.com/hsc_one1/224025260897
st_18778,1955 그로서리아,12화에서 이헌과 지영이 재회하는 호텔 레스토랑으로 등장하는 곳,https://blog.naver.com/redmee2/224026497231
st_18779,운경고택,12화 에필로그에서 이헌이 만든 환세반을 지영과 함께 먹는 한옥집으로 등장하는 곳,https://blog.naver.com/redmee2/224027665015
st_18780,벽초지수목원,8화에서 당백룡이 만든 연밥을 맛본 뒤 두 사람이 함께하는 장면이 촬영된 정원,https://blog.naver.com/hsc_one1/224008311908
st_18781,쁘띠프랑스,,
