id,title,place_name,place_address
st_12386,역도요정김복주,홍대공차,서울 마포구 어울마당로 114
st_12387,역도요정김복주,홍익숯불갈비소금구이,서울 마포구 어울마당로 146-1
st_12388,역도요정김복주,그린클라우드,서울 마포구 와우산로 138
st_12391,역도요정김복주,몬스터치즈떡볶이,서울 마포구 와우산로29길 57
st_12392,역도요정김복주,오두막,서울 마포구 와우산로29바길 11-4
st_12393,역도요정김복주,신발가게,서울 마포구 홍익로 7
st_12394,역도요정김복주,신촌던킨,서울 서대문구 명물길 34
st_12395,역도요정김복주,순두부랑생선구이앞,서울 서대문구 명물길 54
st_12396,역도요정김복주,신촌메인길(뽕잎사랑),서울 서대문구 연세로 30
st_12397,역도요정김복주,아웃백,서울 서대문구 연세로12길 33
st_12398,역도요정김복주,부엉이돈까스앞,서울 서대문구 연세로4길 62
st_12401,역도요정김복주,이태원부군당역사공원,서울 용산구 녹사평대로40다길 33
st_12404,역도요정김복주,일화부동산,서울 은평구 증산서길 143
st_12405,역도요정김복주,창경궁옆놀이터,서울 종로구 성균관로5길 29
st_12406,역도요정김복주,서소문미술관앞,서울 중구 정동 6-1
st_05340,동궁,용인대장금테마파크,경기 용인시 처인구 백암면 용천드라마길 25
st_05341,동궁,부소담악,충북 옥천군 군북면 추소리 759
st_05342,동궁,개심사,충남 서산시 운산면 개심사로 321-86
st_05345,동궁,문경새재 조곡관,경북 문경시 문경읍 상초리 산 42-36
st_20437,동궁,부안영상테마파크,전북 부안군 변산면 격포로 309-64
st_20438,동궁,용인대장금파크,경기 용인시 처인구 백암면 용천드라마길 25
st_20439,동궁,도봉산,서울 도봉구 도봉산길 92-1
st_20441,동궁,경주 오릉,경북 경주시 포석로 907
st_20442,동궁,학원농장,전북 고창군 공음면 학원농장길 142
st_20443,동궁,문경새재 오픈세트장,경북 문경시 문경읍 새재로 1037
st_20445,동궁,문경새재 제2관문 조곡관,경북 문경시 문경읍 상초리
st_11478,알고있지만,우장산힐스테이트,서울 강서구 강서로52길 34
st_11479,알고있지만,전주콩나물국밥,서울 마포구 독막로 35
