id,title,place_name,place_address
st_10445,슬기로운감빵생활,개화동집,서울 강서구 개화동로7길 26-11
st_10446,슬기로운감빵생활,고척스카이돔,서울 구로구 경인로 430
st_10447,슬기로운감빵생활,상암DMC홍보관.YTN,서울 마포구 상암동 1715
st_10448,슬기로운감빵생활,히브루스,서울 마포구 서강로 144
st_10449,슬기로운감빵생활,콜린,서울 마포구 어울마당로 45
st_10450,슬기로운감빵생활,신촌설렁탕,서울 서대문구 성산로 494-30
st_10451,슬기로운감빵생활,바이젠하우스,서울 서초구 방배동 443-5
st_10452,슬기로운감빵생활,아크로리버파크107동,서울 서초구 신반포로15길 19
st_10453,슬기로운감빵생활,봄봄,서울 성동구 성수동2가 314-20
st_10454,슬기로운감빵생활,쉐프조,서울 영등포구 문래로 98
st_10455,슬기로운감빵생활,대우트럼프월드II,서울 영등포구 여의도동 48
st_10456,슬기로운감빵생활,희망디젤,서울 영등포구 영등포동2가 94-135
st_20620,슬기로운감빵생활,익산교도소세트장,전북특별자치도 익산시 성당면 함낭로 207
st_20621,슬기로운감빵생활,빠삐용Zip(옛 장흥교도소),전남 장흥군 장흥읍 장흥로 98
st_20622,슬기로운감빵생활,지노,경기 파주시 탄현면 새오리로 211-17
st_12429,연인,화적연,경기 포천시 영북면 자일리
st_12430,연인,남양주종합촬영소,경기 남양주시 조안면 북한강로855번길 138
st_12431,연인,용인대장금파크,경기 용인시 처인구 백암면 용천드라마길 25
st_12434,연인,온달관광지,충북 단양군 영춘면 온달로 23
st_12435,연인,바람의화원 세트장,충북 괴산군 청천면 송문로덕평1길 44-18
st_12436,연인,삼봉해수욕장,충남 태안군 안면읍 삼봉길 209-3
st_12438,연인,수선루,전북 진안군 마령면 강정리 산 57
st_12439,연인,부용대,경북 안동시 풍천면 광덕솔밭길 72
st_12440,연인,안동하회마을,경북 안동시 풍천면 하회리 1176-1
st_12441,연인,안동군자마을,경북 안동시 와룡면 군자리길 29
st_12442,연인,서동요테마파크,충남 부여군 충화면 충신로 616
st_20749,연인,상당산성,충북 청주시 상당구 산성동 산 28-2
st_06766,모범택시1,개화동집,서울 강서구 개화동로13길 26-10
st_06767,모범택시1,호남식당,서울 동대문구 경동시장로8길 32
st_06768,모범택시1,성아해물생선,서울 동대문구 왕산로33길 28
st_06770,모범택시1,야식포차,서울 서대문구 성산로 337
st_06771,모범택시1,샛강다리,서울 영등포구 여의도동 39
st_06772,모범택시1,서울마리나 클럽&요트,서울 영등포구 여의서로 160
st_06773,모범택시1,후암동집,서울 용산구 두텁바위로60길 78
st_06774,모범택시1,코끼리문방구,서울 은평구 연서로41길 11
st_06775,모범택시1,덕수궁 돌담길,서울 중구 정동 34-22
st_06777,모범택시1,신내동집,서울 중랑구 신내로4길 14
st_18775,폭군의셰프,부안영상테마파크,전북 부안군 변산면 격포로 309-64
st_18776,폭군의셰프,서동요테마파크,충남 부여군 충화면 충신로 616
st_18777,폭군의셰프,앰배서더 서울 풀만,서울 중구 동호로 287
st_18778,폭군의셰프,1955 그로서리아,서울 중구 동호로 287
st_18779,폭군의셰프,운경고택,서울 종로구 인왕산로 7
st_18780,폭군의셰프,벽초지수목원,경기 파주시 광탄면 부흥로 242
st_18781,폭군의셰프,쁘띠프랑스,경기 가평군 청평면 호반로 1063
st_18782,폭군의셰프,용인대장금파크,경기 용인시 처인구 백암면 용천드라마길 25
st_18783,폭군의셰프,문경새재 오픈세트장,경북 문경시 문경읍 새재로 1037
st_18786,폭군의셰프,합천영상테마파크,경남 합천군 용주면 합천호수로 757
st_17931,킬러들의쇼핑몰,양평버스터미널,경기 양평군 양평읍 시민로 91
st_17932,킬러들의쇼핑몰,행운맨션,경기 성남시 중원구 희망로375번길 22
st_17933,킬러들의쇼핑몰,섬강 수변공원,강원 원주시 부론면 흥호리 664
st_17934,킬러들의쇼핑몰,제천서울병원,충북 제천시 숭문로 57
st_17935,킬러들의쇼핑몰,황간초등학교,충북 영동군 황간면 남성1길 25
st_17936,킬러들의쇼핑몰,놀뫼시민장례원,충남 논산시 원댕이길 12
st_17937,킬러들의쇼핑몰,상관반점,전북 완주군 상관면 신리로 45
st_20873,키스는 괜히 해서!,송월동동화마을,인천 제물포구 송월동3가 17-1
st_20874,키스는 괜히 해서!,인천국제공항 제1여객터미널,인천 영종구 공항로 272
st_20875,키스는 괜히 해서!,시흥갯골생태공원,경기 시흥시 동서로 287
st_20876,키스는 괜히 해서!,제주국제공항,제주특별자치도 제주시 공항로 2
st_20877,키스는 괜히 해서!,성산일출봉,제주특별자치도 서귀포시 성산읍 성산리 78
st_20878,키스는 괜히 해서!,돌하르방미술관,제주특별자치도 제주시 조천읍 북촌서1길 70
st_20879,키스는 괜히 해서!,아난티 코브,부산 기장군 기장읍 기장해안로 268-31
st_10114,스물다섯스물하나,동일슈퍼,인천 제물포구 월미로 26-1
st_10115,스물다섯스물하나,서니구락부,인천 제물포구 신포로23번길 80
st_10120,스물다섯스물하나,삼부조명,서울 용산구 청파로 101
st_10121,스물다섯스물하나,화신유통,서울 용산구 청파로 91
st_10123,스물다섯스물하나,교보빌딩앞,서울 종로구 종로 1
st_20082,갯마을 차차차,카페1703,
st_20083,갯마을 차차차,구룡포항 언덕(전망 계단),
st_20084,갯마을 차차차,구룡포공원(구룡 조형물),
st_20087,갯마을 차차차,구룡포해수욕장,
st_20088,갯마을 차차차,홍환해수욕장,
st_20458,맨 끝줄 소년,수원시립미술관,경기 수원시 팔달구 신풍동 238-1
st_20459,맨 끝줄 소년,삼성본병원,경기 오산시 외삼미동 641
st_20461,맨 끝줄 소년,로케이션 어스,경기 파주시 축현리 283-41
st_20359,눈물의 여왕,문경새재도립공원,경북 문경시 문경읍 새재로 932
st_20360,눈물의 여왕,봉천사,경북 문경시 호계면 봉서2길 201
st_20585,사이코지만 괜찮아,속초설악한옥펜션,강원특별자치도 속초시 신흥3길 20
st_20587,사이코지만 괜찮아,현대프리미엄아울렛 송도점,인천 연수구 송도국제대로 123
st_10457,슬기로운의사생활,하남돼지/코엑스점,서울 강남구 테헤란로81길 53
st_20598,스물다섯 스물하나,와룡공원,서울 종로구 와룡공원길 192
st_20851,지금 우리 학교는,목척교,대전 중구 은행동 331
