id,place_name,scene_description,desc_source_url
st_03627,메이필드호텔,,
st_03629,바디프로짐 가양점,,
st_03630,YTN 옥상정원,,
st_03631,CJ ENM 구내식당,,
st_03632,"상암DMC푸르지오시티, S-City",,
st_03633,비엔나커피하우스 상암팬엔터점,,
st_03634,월드컵북로60길,,
st_03635,야식포차,10화 상견례 파투 후 지원이 민환에게 따귀 날리며 불륜 폭로하는 실내포차 야식포차,https://blog.naver.com/redmee2/223338798619
st_03636,마포소금구이,,
st_03638,T12,14화 지원이 민환의 내연녀가 되려는 작전을 실행하는 칵테일바 T12,https://blog.naver.com/redmee2/223356651906
st_03640,상수나루소공원,13화 지원이 민환에게 나에게 돌아오라고 부추기는 상수나루소공원,https://blog.naver.com/hsc_one1/223352948071
st_03641,채그로,14화 수민이 U&K 과장을 몰래 만나는 북카페 채그로,https://blog.naver.com/hsc_one1/223352948071
st_03642,문래동 골목,,
st_03643,일흥정공 앞,,
st_03644,서강대교,,
st_03645,씨티플라자 앞,,
st_03648,여의대로 IFC쪽,지원이 다니는 U&K그룹 사옥 로비로 극 전반에 반복 등장하는 IFC서울,https://blog.naver.com/redmee2/223313674280
st_03649,마호가니 여의도점,,
st_03651,롯데캐슬아이비아파트 앞,,
st_03652,노량진근린공원,,
st_03653,노들섬,,
st_03655,모아시스템 앞,,
st_03656,새창로49길 지하도,,
st_03657,아베크부,,
st_03659,만리재로,,
st_03661,에스헤어앞,,
st_03662,우리안치킨,,
st_03664,들국화떡볶이,,
st_03665,마호가니 광화문 케이스퀘어시티점,,
st_03671,오공팔샵,부산 마을 배경 중 골목 슈퍼 장면으로 나온 서울 이화벽화마을의 오공팔샵,https://blog.naver.com/hsc_one1/223346700687
st_03676,서울가정법원,,
st_03677,빌라 디 메트로시티,,
st_03679,잠원한강공원 제1주차장,,
st_03683,미엘,12화 지원이 집 나간 엄마에게 손절 통보하는 갤러리 카페 미엘,https://blog.naver.com/redmee2/223346917009
st_03684,청담초등학교앞 버스정류장,,
st_03685,구찌 청담 플래그십,,
st_03686,도산공원.호림아트센터앞 정류장,,
