id,title,place_name,place_address
st_10274,스프링피버,삼진제약 마곡연구센터,서울 강서구 마곡중앙10로 90
st_10275,스프링피버,누리꿈스퀘어,서울 마포구 월드컵북로 396
st_10276,스프링피버,해피베어데이 합정 본점,서울 마포구 양화로12길 16-6
st_10277,스프링피버,마포대교,서울 영등포구 여의도동 85-2
st_10278,스프링피버,여의도환승센터 횡단보도,서울 영등포구 여의도동 2-11
st_10279,스프링피버,여의도한강공원,서울 영등포구 여의도동 84-9
st_10280,스프링피버,여의나루로,서울 영등포구 여의나루로 60
st_10281,스프링피버,부국증권사거리,서울 영등포구 국제금융로6길 17
st_10282,스프링피버,여의나루로2길,서울 영등포구 여의도동 3-7
st_10283,스프링피버,대륭포스트타워8차,서울 구로구 디지털로26길 43
st_10284,스프링피버,동작대교,서울 서초구 반포동 1333-1
st_10285,스프링피버,이태원지하차도,서울 용산구 용산동2가 7-116
st_10286,스프링피버,몬드리안 서울이태원,서울 용산구 장문로 23
st_10288,스프링피버,"서울 중구,종로일대",서울 중구 명동길 74
st_10289,스프링피버,긴자료코 신사본점,서울 서초구 강남대로101길 34
st_10290,스프링피버,중앙대학교사범대학부속고등학교,서울 강남구 선릉로 207
st_10291,스프링피버,종합운동장역,서울 송파구 올림픽로 지하 23
st_10292,스프링피버,종합운동장역2번출구,서울 송파구 잠실동 51
st_10293,스프링피버,종합운동장역1번출구,서울 송파구 잠실동 51
st_10294,스프링피버,잠실새내역,서울 송파구 올림픽로 지하 140
st_10295,스프링피버,메종 드 플래터 스타스티서울 레스토랑,서울 강동구 구천면로 140
st_10296,스프링피버,양주한국병원,경기 양주시 화합로 1489
st_10297,스프링피버,엠아이 폴리스 스튜디오,경기 고양시 일산서구 송산로 502
st_10298,스프링피버,얼반웍스 스튜디오,경기 고양시 덕양구 호원길 3-2
st_10301,스프링피버,삽교호바다공원,충남 당진시 신평면 삽교천3길 57
st_10302,스프링피버,새마을로3599번길,경북 포항시 북구 죽장면 새마을로 3619-7
st_10303,스프링피버,신일철물상회,경북 포항시 북구 죽장면 새마을로 3619-5
st_10304,스프링피버,선류산장,경북 포항시 북구 죽장면 수석봉길 145
st_10305,스프링피버,부부산약초달임방,경북 포항시 북구 송라면 보경로 469
st_10307,스프링피버,해안로2626번길,경북 포항시 북구 송라면 해안로2626번길 47
st_10308,스프링피버,월포역,경북 포항시 북구 청하면 월포로 137
st_10309,스프링피버,청하로192번길,경북 포항시 북구 청하면 청하로192번길 5-8
st_10310,스프링피버,청하로175번길(1),경북 포항시 북구 청하면 청하로151번길 20-22
st_10311,스프링피버,청하로175번길(2),경북 포항시 북구 청하면 미남리 428-3
st_10313,스프링피버,월포다리,경북 포항시 북구 청하면 해안로 2452
st_10314,스프링피버,곡강초등학교,경북 포항시 북구 흥해읍 칠포로 7
st_10316,스프링피버,해안로,경북 포항시 북구 흥해읍 해안로 1773
st_10319,스프링피버,새마을발상지길113번길,경북 포항시 북구 기계면 문성리 702-4
st_10320,스프링피버,해안로(2),경북 포항시 북구 환호동 산 65-3
st_10321,스프링피버,해안로(3),경북 포항시 북구 환호동 478-2
st_10322,스프링피버,해안로(4),경북 포항시 북구 환호동 480-3
st_10323,스프링피버,낭만짚불구이 포항영일대점,경북 포항시 북구 해안로 67-1
st_10325,스프링피버,청포도다방(폐업),경북 포항시 북구 중앙로298번길 14-6
