id,title,place_name,place_address
st_03627,내남편과결혼해줘,메이필드호텔,서울 강서구 방화대로 94
st_03629,내남편과결혼해줘,바디프로짐 가양점,서울 강서구 화곡로68길 3
st_03630,내남편과결혼해줘,YTN 옥상정원,서울 마포구 상암산로 76
st_03631,내남편과결혼해줘,CJ ENM 구내식당,서울 마포구 상암산로 66
st_03632,내남편과결혼해줘,"상암DMC푸르지오시티, S-City",서울 마포구 월드컵북로54길 25
st_03633,내남편과결혼해줘,비엔나커피하우스 상암팬엔터점,서울 마포구 월드컵북로58길 10
st_03634,내남편과결혼해줘,월드컵북로60길,서울 마포구 월드컵북로60길 24
st_03635,내남편과결혼해줘,야식포차,서울 서대문구 성산로 337
st_03636,내남편과결혼해줘,마포소금구이,서울 마포구 와우산로32길 32
st_03638,내남편과결혼해줘,T12,서울 마포구 와우산로19길 15
st_03640,내남편과결혼해줘,상수나루소공원,서울 마포구 상수동 402-2
st_03641,내남편과결혼해줘,채그로,서울 마포구 마포대로4다길 31
st_03642,내남편과결혼해줘,문래동 골목,서울 영등포구 도림로131길 18
st_03643,내남편과결혼해줘,일흥정공 앞,서울 영등포구 경인로77길 38
st_03644,내남편과결혼해줘,서강대교,서울 영등포구 여의도동 83-2
st_03645,내남편과결혼해줘,씨티플라자 앞,서울 영등포구 국제금융로2길 17
st_03648,내남편과결혼해줘,여의대로 IFC쪽,서울 영등포구 국제금융로 10
st_03649,내남편과결혼해줘,마호가니 여의도점,서울 영등포구 여의대로 66
st_03651,내남편과결혼해줘,롯데캐슬아이비아파트 앞,서울 영등포구 국제금융로 86
st_03652,내남편과결혼해줘,노량진근린공원,서울 동작구 본동 486
st_03653,내남편과결혼해줘,노들섬,서울 용산구 양녕로 445
st_03655,내남편과결혼해줘,모아시스템 앞,서울 용산구 새창로49길 7
st_03656,내남편과결혼해줘,새창로49길 지하도,서울 용산구 새창로 156
st_03657,내남편과결혼해줘,아베크부,서울 용산구 회나무로13가길 23-6
st_03659,내남편과결혼해줘,만리재로,서울 중구 만리재로 209-1
st_03661,내남편과결혼해줘,에스헤어앞,서울 중구 퇴계로44길 8
st_03662,내남편과결혼해줘,우리안치킨,서울 중구 퇴계로44길 5
st_03664,내남편과결혼해줘,들국화떡볶이,서울 중구 퇴계로76길 61
st_03665,내남편과결혼해줘,마호가니 광화문 케이스퀘어시티점,서울 중구 청계천로 24
st_03671,내남편과결혼해줘,오공팔샵,서울 종로구 낙산성곽서1길 15
st_03676,내남편과결혼해줘,서울가정법원,서울 서초구 강남대로 193
st_03677,내남편과결혼해줘,빌라 디 메트로시티,서울 강남구 가로수길 33
st_03679,내남편과결혼해줘,잠원한강공원 제1주차장,서울 강남구 압구정동 386
st_03683,내남편과결혼해줘,미엘,서울 강남구 도산대로67길 13-12
st_03684,내남편과결혼해줘,청담초등학교앞 버스정류장,서울 강남구 압구정로 440
st_03685,내남편과결혼해줘,구찌 청담 플래그십,서울 강남구 압구정로 462
st_03686,내남편과결혼해줘,도산공원.호림아트센터앞 정류장,서울 강남구 언주로 805
st_03688,내남편과결혼해줘,청담나인,"서울 강남구 삼성로 634 B1, B2"
st_03689,내남편과결혼해줘,애브뉴준오,서울 강남구 삼성로 728
st_03690,내남편과결혼해줘,삼성리,서울 강남구 봉은사로86길 28
st_03691,내남편과결혼해줘,마쯔가제,서울 강남구 테헤란로87길 46 3층
st_03692,내남편과결혼해줘,아셈타워,서울 강남구 영동대로 517
st_03694,내남편과결혼해줘,OSK마트 효성점,인천 계양구 봉오대로 571
st_03695,내남편과결혼해줘,일리카페 롯데백화점인천점,인천 미추홀구 연남로 35 2층
st_03696,내남편과결혼해줘,롯데백화점 인천점 3층,인천 미추홀구 연남로 35
st_03697,내남편과결혼해줘,롯데백화점 인천점 문화센터,인천 미추홀구 연남로 35 5층
st_03700,내남편과결혼해줘,폐공장,경기 파주시 광탄면 혜음로 1400
st_03701,내남편과결혼해줘,GS25 출판행복도시점,경기 파주시 문발로 415
st_03703,내남편과결혼해줘,이채사거리,경기 파주시 문발로 220
st_03705,내남편과결혼해줘,마을촌,경기 파주시 탄현면 방촌로 1025
st_03706,내남편과결혼해줘,CJ ENM 스튜디오센터,경기 파주시 탄현면 소리개길 20
st_03707,내남편과결혼해줘,통일로추모공원,경기 파주시 조리읍 명봉산로114번길 84
st_03709,내남편과결혼해줘,삼성아파트 102동,경기 고양시 일산서구 고봉로 351-17
