id,place_name,scene_description,desc_source_url
st_07693,우리마트,울면서 빵을 먹는 슈퍼 배경으로 나온 강서구 개화동 우리마트,https://blog.naver.com/hs21589/223546523498;https://blog.naver.com/hsc_one1/223221568067
st_07694,숯불불타는닭발,닭발집 배경으로 나온 강서구 등촌로3길의 숯불불타는닭발,https://blog.naver.com/hsc_one1/223221568067
st_07695,팬엔터테인먼트 사옥,은결이 속한 소속사 MJ 배경 건물로 나온 상암동 팬엔터테인먼트 사옥,https://blog.naver.com/hsc_one1/223221568067
st_07696,CU성산진영점,,
st_07697,마포소금구이,,
st_07698,엠플레이그라운드 앞,마포 어울마당로에 위치한 엠플레이그라운드 앞 골목 장면,https://blog.naver.com/hsc_one1/223221568067
st_07699,세븐틴벌스데이,홍대 밴드 클럽 배경으로 나온 마포 독막로의 세븐틴벌스데이,https://blog.naver.com/hsc_one1/223221568067
st_07700,삼양 앞,,
st_07701,참신한약국,,
st_07702,정든집,친구들과 만나는 마포 핫플레이스로 나온 정든집,https://blog.naver.com/hsc_one1/223221568067
st_07703,판자집,,
st_07704,신촌토끼굴,3화에서 1995년에 갇힌 은결이 돈이 없어 노숙하며 지내는 터널 장면,https://blog.naver.com/redmee2/223226952057
st_07705,한강대로7길,,
st_07706,새창로49길 지하도,골목 지하차도 배경으로 나온 용산구 새창로의 지하차도,https://blog.naver.com/hsc_one1/223221568067
st_07707,정인케이블 앞,,
st_07708,고바우,식당 배경으로 나온 용산구 이촌로2가길의 고바우식당,https://blog.naver.com/hsc_one1/223221568067
st_07709,남산육교,주인공이 괴로움에 걷는 길로 나온 남산 둘레길 보도육교,https://blog.naver.com/hsc_one1/223221568067
st_07710,남대문시장4길,식당들이 모여 있는 촬영지로 나온 중구 남대문시장 골목길 장면,https://blog.naver.com/hsc_one1/223221568067
st_07711,남대문시장7길,식당들이 모여 있는 촬영지로 나온 중구 남대문시장 골목길 장면,https://blog.naver.com/hsc_one1/223221568067
st_07712,허리케인박 떡볶이닭발,떡볶이·닭발집 배경으로 나온 중구 신당동의 허리케인박,https://blog.naver.com/hsc_one1/223221568067
st_07713,마로니에공원,,
st_07714,낙산길,,
st_07715,치킨쌀롱,치킨집 배경으로 나온 성북구 한성대입구의 치킨쌀롱,https://blog.naver.com/hsc_one1/223221568067
st_07716,멍텅구리즉석떡볶이,즉석떡볶이집 배경으로 나온 노원구 공릉로의 멍텅구리,https://blog.naver.com/hsc_one1/223221568067
st_07717,할아버지공장,첫 화면의 카페 배경으로 나온 성수동 복합문화공간 할아버지공장,https://blog.naver.com/hsc_one1/223221568067
st_07718,유니버셜아트센터,워터멜론슈가의 첼로 공연 장면이 촬영된 광진구 유니버셜아트센터,https://blog.naver.com/hsc_one1/223221568067
st_07719,잠실철교,전철과 사람이 함께 다니는 도로로 나온 잠실철교,https://blog.naver.com/hsc_one1/223221568067
st_07720,대명벨리온 앞,,
st_07722,성지초등학교,은결과 이찬의 추억이 담긴 학교로 나온 인천 계양구 성지초등학교,https://blog.naver.com/hsc_one1/223221568067
st_07723,서운체육공원 매점,은결과 청아가 데이트하는 장면이 촬영된 인천 계양구 서운체육공원 매점,https://blog.naver.com/hsc_one1/223221568067
st_07724,대광그린빌라,화재 사건 배경으로 나온 인천 부평구 산곡동 대광그린빌라,https://blog.naver.com/hsc_one1/223221568067
st_07725,웨스턴스테이크,추억 감성 스테이크하우스로 나온 인천 부평구 평리단길의 웨스턴스테이크,https://blog.naver.com/hsc_one1/223221568067
st_07726,아트센터인천,,
st_07727,인천문화예술회관 야외공연장,워터멜론슈가 공연 장면이 촬영된 인천문화예술회관 야외공연장,https://blog.naver.com/hsc_one1/223221568067
st_07728,인하대학교 본관,,
st_07729,신성루,,
st_07730,동두천 문화극장,옛 극장 배경으로 등장한 동두천 문화극장 외관 장면,https://blog.naver.com/hsc_one1/223221568067
st_07731,화적연,5화에서 은결이 어릴 적 아빠와 강가로 캠핑 가서 엄마와의 첫 만남을 묻는 회상 장면,https://blog.naver.com/redmee2/223233559445
st_07732,경기미래교육 파주캠퍼스,영어마을 파주캠프 웨딩마을 배경으로 나온 경기미래교육 파주캠퍼스,https://blog.naver.com/hsc_one1/223221568067
st_07733,캔모아 금촌점,90년대 감성 카페로 나온 파주 금촌역 인근의 캔모아,https://blog.naver.com/hsc_one1/223221568067
st_07734,엠아이 폴리스 스튜디오,지구대·파출소 내외부 세트장으로 쓰인 일산 서구 엠아이 폴리스 스튜디오,https://blog.naver.com/hsc_one1/223221568067
st_07735,진밭국수 1호점,,
st_07736,효자동 저택,밴드 연주 파티 장면이 촬영된 고양 북한산로 효자동 고급 주택,https://blog.naver.com/hsc_one1/223221568067
st_07737,한강신도시 호수공원,설인아 모녀가 장미공원을 거니는 장면이 촬영된 김포 한강신도시 호수공원,https://blog.naver.com/hsc_one1/223221568067
st_07738,하남경찰서,"아빠와 집주인 아줌마 에피소드가 촬영된 서교경찰서 배경, 하남경찰서",https://blog.naver.com/hsc_one1/223221568067
st_07739,용문청소년수련원,수영장 배경으로 나온 경기 양평 용문청소년수련원,https://blog.naver.com/hsc_one1/223221568067
st_07740,운중동 저택,설인아(엄마)와 은결이 헤어지는 장면이 촬영된 분당 판교 운중동 고급 주택가,https://blog.naver.com/hsc_one1/223221568067
st_07741,구미동 주택가,,
st_07742,경희대학교 국제캠퍼스,워터멜론슈가 공연장 배경으로 나온 용인 경희대 국제캠퍼스 노천극장,https://blog.naver.com/hsc_one1/223221568067
st_07743,양지파인빌 A동,생일 파티장 배경으로 나온 용인 처인구 양지파인빌,https://blog.naver.com/hsc_one1/223221568067
st_07744,평택중앙시장,레트로 감성 골목으로 나온 평택중앙시장 골목길,https://blog.naver.com/hsc_one1/223221568067
st_07745,서정리 장례식장,6화에서 감전된 은결과 청아를 업은 이찬이 함께 응급실로 실려가는 연남병원 장면,https://blog.naver.com/redmee2/223239582445
st_07746,남이섬,은결과 세경이 데이트하는 메타세콰이어 강변산책길로 나온 남이섬,https://blog.naver.com/hsc_one1/223221568067;https://blog.naver.com/namipr/223869373425
st_07748,양양국제공항,세경(설인아)이 입국하는 공항 장면이 촬영된 양양국제공항,https://blog.naver.com/hsc_one1/223221568067
st_07749,명주동,강릉 명주동 일대 주택가 골목이 촬영지로 등장하는 장면,https://blog.naver.com/hsc_one1/223221568067
st_07750,오월커피,강릉 명주동 주택가 골목 배경에 등장한 카페 오월커피 인근 장면,https://blog.naver.com/hsc_one1/223221568067
st_07751,명주배롱,강릉 명주동 주택가 골목 배경에 등장한 카페 명주배롱 인근 장면,https://blog.naver.com/hsc_one1/223221568067
st_07752,봉봉방앗간,1화에서 은결이 비바할아버지의 악기점 비바뮤직에서 처음 기타를 배우는 장면,https://blog.naver.com/redmee2/223222885505
st_07753,충청남도 관사촌,근대문화유산 옛 충청남도청 관사촌 골목이 배경으로 나온 장면,https://blog.naver.com/hsc_one1/223221568067
