id,place_name,scene_description,desc_source_url
st_10274,삼진제약 마곡연구센터,,
st_10275,누리꿈스퀘어,,
st_10276,해피베어데이 합정 본점,6화에서 세진이 한결에게 자신을 좋아하냐고 묻는 카페 장면,https://blog.naver.com/redmee2/224154681160
st_10277,마포대교,,
st_10278,여의도환승센터 횡단보도,,
st_10279,여의도한강공원,"2화 엔딩, 봄과 재규가 서울로 향하며 러브라인이 시작되는 장면",https://blog.naver.com/hsc_one1/224137312380
st_10280,여의나루로,,
st_10281,부국증권사거리,,
st_10282,여의나루로2길,,
st_10283,대륭포스트타워8차,,
st_10284,동작대교,,
st_10285,이태원지하차도,,
st_10286,몬드리안 서울이태원,3화에서 재규가 물에 빠진 아이를 구하다 오해받는 호텔 수영장 장면,https://blog.naver.com/redmee2/224146665660
st_10288,"서울 중구,종로일대",,
st_10289,긴자료코 신사본점,,
st_10290,중앙대학교사범대학부속고등학교,극중 윤봄의 과거 서울 시절 학교 '명성고등학교'로 등장하는 곳,https://blog.naver.com/hsc_one1/224179609802
st_10291,종합운동장역,,
st_10292,종합운동장역2번출구,,
st_10293,종합운동장역1번출구,,
st_10294,잠실새내역,,
st_10295,메종 드 플래터 스타스티서울 레스토랑,9~10화에서 한결이 친엄마와 재회하는 한강뷰 레스토랑 장면,https://blog.naver.com/hsc_one1/224169624127
st_10296,양주한국병원,,
st_10297,엠아이 폴리스 스튜디오,,
st_10298,얼반웍스 스튜디오,,
st_10301,삽교호바다공원,,
st_10302,새마을로3599번길,,
st_10303,신일철물상회,6화에서 봄이 도둑 오해를 풀기 위해 합의하러 찾아가는 신수열쇠상회 장면,https://blog.naver.com/redmee2/224154681160
st_10304,선류산장,7화에서 재규와 봄이 찾아가는 산속 숲뷰 카페 겸 식당 장면,https://blog.naver.com/hsc_one1/224161044932
st_10305,부부산약초달임방,극중 마을 남자 어르신들의 사랑방(아지트)으로 등장하는 약초달임방,https://blog.naver.com/chamgyeon_abba/224136629662
st_10307,해안로2626번길,,
st_10308,월포역,9~10화에서 봄과 재규가 찾는 기차역 장면,https://blog.naver.com/hsc_one1/224169624127
st_10309,청하로192번길,,
st_10310,청하로175번길(1),,
st_10311,청하로175번길(2),,
st_10313,월포다리,,
st_10314,곡강초등학교,9~10화에서 봄과 재규가 함께 가는 어린이 놀이터·놀이랜드 장면,https://blog.naver.com/hsc_one1/224169624127
st_10316,해안로,,
st_10319,새마을발상지길113번길,1화에서 봄과 재규가 처음 만나는 마을 어귀 정자나무(팽나무) 장면,https://blog.naver.com/hsc_one1/224135918424
st_10320,해안로(2),,
st_10321,해안로(3),,
st_10322,해안로(4),,
st_10323,낭만짚불구이 포항영일대점,,
st_10325,청포도다방(폐업),,
st_10326,죽도시장(1),,
st_10327,죽도시장(2),,
st_10328,죽도시장(3),,
st_10330,책방수북,2화에서 봄이 일하는 서점으로 등장하는 책방수북,https://blog.naver.com/hsc_one1/224137312380
st_10331,건널목,,
st_10332,서동로,3화에서 봄과 재규가 함께 지나가는 기차 건널목·터널 장면,https://blog.naver.com/hsc_one1/224144501284;https://blog.naver.com/mlkway153/224144923123
st_10333,포항동물병원,3화에서 재규가 구조한 강아지를 데려가는 '아프지말개냥' 동물병원 장면,https://blog.naver.com/hsc_one1/224144501284;https://blog.naver.com/redmee2/224146665660
st_10334,써브웨이 포항남부디티점,3화 촬영지로 등장하는 서브웨이 포항남부DT점,https://blog.naver.com/hsc_one1/224144501284
st_10335,대신로30번길,,
