id,place_name,scene_description,desc_source_url
st_13947,차돌그릴 마곡,4화에서 웹툰회사 네모 직원들이 회식하는 장면,https://blog.naver.com/hs21589/224208611528
st_13948,마곡역4번출구 정류장(16387),,
st_13949,마곡중앙6로,,
st_13950,이노시뮬레이션,1화에서 서미래와 박경남이 함께 근무하는 웹툰회사 네모 사무실 장면,https://blog.naver.com/ryu71s/224214501689;https://blog.naver.com/hs21589/224211743901
st_13951,마곡중앙8로7길(1),,
st_13952,마곡중앙8로7길(2),,
st_13953,밀화당 강서직영점(폐업),극 중 서미래(지수)가 카페에서 미팅을 하는 장면,https://blog.naver.com/ryu71s/224214501689
st_13954,마곡동로,,
st_13955,매하,7화에서 이자카야 선술집 매하가 배경으로 등장하는 장면,https://blog.naver.com/ryu71s/224214501689;https://blog.naver.com/hs21589/224210556482
st_13956,월드컵북로(5단지앞),,
st_13957,월드컵북로58길,4화에서 회식을 마치고 집에 돌아가는 길이 나오는 장면,https://blog.naver.com/hs21589/224208613984
st_13958,난지한강공원,8화에서 난지한강공원이 배경으로 등장하는 장면,https://blog.naver.com/hs21589/224211742598
st_13959,연희로11가길,,
st_13960,WWL스튜디오,,
st_13961,락휴코인노래연습장 홍대본점,,
st_13962,합정역,,
st_13963,서강팔경,,
st_13964,한강,,
st_13965,시선 당산역점(폐점),,
st_13966,현대백화점 목동점,,
st_13967,맷돌로만 구로점,9화에서 팀원들이 맷돌로만 구로점서 회식하는 장면,https://blog.naver.com/hs21589/224214166566
st_13968,98도씨국밥 보라매점,,
st_13969,프레임676,9화에서 지수와 서인국이 프레임676에서 데이트하는 장면,https://blog.naver.com/hs21589/224214162374
st_13970,삼각지 고가차도,,
st_13971,한국SGI용산문화회관,,
st_13972,백범로90길,,
st_13973,지오베르크,,
st_13974,백범로90다길,,
st_13975,효창공원앞역 4번출구,,
st_13976,백범로,,
st_13977,소월로,,
st_13978,만리재 비스트로,3화에서 웹툰회사 네모 직원들이 회식하는 장면,https://blog.naver.com/ryu71s/224214501689;https://blog.naver.com/hs21589/224208526068
st_13979,만리199,,
st_13980,서소문로11길,5화에서 지수와 서강준이 데이트하는 정동제일교회 장면,https://blog.naver.com/hs21589/224209034256
st_13981,서애로,,
st_13982,필동로,8화에서 눈 내리는 밤 필동에서 첫 키스를 하는 장면,https://blog.naver.com/hs21589/224211749175
st_13983,디디피,9화에서 하영이 가상현실 속 데이트를 하는 장면,https://blog.naver.com/hs21589/224214161104
st_13984,세종대로23길,,
st_13985,GS25 계동중앙점,,
st_13986,계동길,7화에서 북촌 계동길이 배경으로 등장하는 장면,https://blog.naver.com/hs21589/224210559376
st_13987,부암동돈가스집1979,3화에서 서미래와 서은호가 돈가스를 먹는 첫 데이트 장면,https://blog.naver.com/ryu71s/224214501689;https://redcrow.tistory.com/entry/%EB%84%B7%ED%94%8C%EB%A6%AD%EC%8A%A4-%EC%9B%94%EA%B0%84%EB%82%A8%EC%B9%9C2026-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1;https://blog.naver.com/hs21589/224208524789
st_13988,서울과학기술대학교,,
st_13989,삼육대학교,2화 가상현실 속에서 서미래가 서은호를 만나는 한새대 캠퍼스 벚꽃 장면,https://blog.naver.com/ryu71s/224214501689;https://redcrow.tistory.com/entry/%EB%84%B7%ED%94%8C%EB%A6%AD%EC%8A%A4-%EC%9B%94%EA%B0%84%EB%82%A8%EC%B9%9C2026-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1
st_13990,전풍호텔 경양식당 본점,,
st_13991,메가박스 성수점(폐점),,
st_13992,조선팰리스 강남,극 중 지아의 소개팅이 이뤄지는 24층 라운지앤바 장면,https://blog.naver.com/ryu71s/224214501689
st_13993,코엑스몰,,
st_13994,클로리스 코엑스몰(폐업),,
st_13995,메종 드 플래터 스타시티서울 레스토랑,9화에서 윤송 작가가 가상현실 속 데이트를 하는 장면,https://blog.naver.com/hs21589/224214163902
st_13996,불타는조개구이 을왕리점,6화에서 시상식을 마친 뒤 뒤풀이를 하는 장면,https://blog.naver.com/hs21589/224210423130
st_13997,상차이 청라점,,
st_13998,선학국제빙상경기장,9화에서 지수와 서인국이 선학국제빙상경기장서 데이트하는 장면,https://blog.naver.com/hs21589/224214157430
st_13999,송도 센트럴파크,10화 드라마 엔딩부에 해피엔딩이 그려지는 장면,https://blog.naver.com/hs21589/224215506939
st_14000,조선왕가,5화에서 웹툰회사 네모의 워크샵이 열리는 한옥 숙소 장면,https://blog.naver.com/ryu71s/224214501689;https://blog.naver.com/hs21589/224209037723
st_14001,숲길정원,6화에서 남친과 양주 숲길정원에서 데이트하는 장면,https://blog.naver.com/hs21589/224210418981
st_14002,서계 박세당 사랑채,4화 가상현실 속에서 남친을 만나는 한옥 장면,https://blog.naver.com/ryu71s/224214501689;https://redcrow.tistory.com/entry/%EB%84%B7%ED%94%8C%EB%A6%AD%EC%8A%A4-%EC%9B%94%EA%B0%84%EB%82%A8%EC%B9%9C2026-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1;https://blog.naver.com/hs21589/224208617699
st_14003,조이마당스튜디오,,
st_14004,헤이리마을,5화에서 서강준이 근무하는 건축사무소로 나오는 장면,https://blog.naver.com/hs21589/224209030977;https://blog.naver.com/hs21589/224209032412
st_14005,미메시스아트뮤지엄,9화에서 두 사람이 미술관 데이트를 하는 장면,https://blog.naver.com/hs21589/224213127563
st_14006,아쿠아플라넷 일산,5화에서 지수와 서강준이 아쿠아플라넷에서 데이트하는 장면,https://blog.naver.com/hs21589/224209035578
st_14007,CU 일산대화공원점,,
st_14008,고봉로,,
st_14009,지느러미,,
st_14010,일산호수공원,9화에서 지수와 서인국이 일산호수공원서 데이트하는 장면,https://blog.naver.com/hs21589/224214158582
st_14011,교보문고 일산점,6화에서 교보문고 일산점이 배경으로 등장하는 장면,https://blog.naver.com/hs21589/224210417584
st_14012,37.5 일산식사점,,
st_14013,놀숲 부천중동점,9화에서 지수와 서인국이 놀숲 부천중동점서 데이트하는 장면,https://blog.naver.com/hs21589/224214157430
st_14014,신양수대교,,
st_14015,빌리드지디 안산,1화에서 웨딩홀(안산점 그랜드컨벤션홀)로 나오는 장면,https://redcrow.tistory.com/entry/%EB%84%B7%ED%94%8C%EB%A6%AD%EC%8A%A4-%EC%9B%94%EA%B0%84%EB%82%A8%EC%B9%9C2026-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1
st_14016,파미어스몰,4화에서 월간남친 팝업스토어가 파미어스몰에서 열리는 장면,https://blog.naver.com/hs21589/224208613145
st_14017,어울 어린이공원,10화 가상현실 속에서 서미래가 서인국과 만나는 장면,https://blog.naver.com/hs21589/224215500495
st_14018,서현170,10화에서 분당 카페 서현170이 배경으로 등장하는 장면,https://blog.naver.com/hs21589/224215503847
st_14019,성남대로287번길,,
st_14020,꽃집 테라스공일오,,
st_14021,탑스텐리조트 동강시스타,3화에서 검도 동아리 신입생 환영 MT를 가는 장면,https://redcrow.tistory.com/entry/%EB%84%B7%ED%94%8C%EB%A6%AD%EC%8A%A4-%EC%9B%94%EA%B0%84%EB%82%A8%EC%B9%9C2026-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1;https://blog.naver.com/hs21589/224208526793
st_14022,별마로천문대,3화에서 검도 동아리 MT로 갔다가 일출을 보며 데이트하는 장면,https://blog.naver.com/ryu71s/224214501689;https://blog.naver.com/hs21589/224208527410
st_14023,부산타워,,
st_14024,샘라이언스,,
st_14025,해운대,6화에서 가상현실 속 남친의 전화를 받는 장면,https://blog.naver.com/hs21589/224210426600
st_14026,그랜드 조선 부산,,
st_14027,그랜드 조선 부산앞,,
st_14028,누리마루 APEC 하우스,6화에서 부산 코믹스 페스티벌이 누리마루에서 열리는 장면,https://blog.naver.com/hs21589/224210421105
st_14029,벡스코 구름다리,7화에서 부산 벡스코 구름다리가 배경으로 등장하는 장면,https://blog.naver.com/hs21589/224210551667
st_14030,광안대교,,
st_14031,제주 드림타워 스카이뷰 라운지 38,,
