id,title,place_name,place_address
st_11215,아이돌아이,이노시뮬레이션,서울 강서구 마곡중앙8로7길 5
st_11216,아이돌아이,마곡중앙14로,서울 강서구 마곡중앙14로 22
st_11217,아이돌아이,제넥신,서울 강서구 마곡중앙로 172
st_11218,아이돌아이,대상 마곡연구소,서울 강서구 마곡중앙로 178
st_11219,아이돌아이,LG사이언스파크 정류장(16108),서울 강서구 마곡중앙10로 30
st_11220,아이돌아이,증산동집(1),서울 은평구 증산로13가길 12-7
st_11221,아이돌아이,증산동집(2),서울 은평구 증산로13가길 12-9
st_11222,아이돌아이,증산로13가길(1),서울 은평구 증산동 131-167
st_11223,아이돌아이,증산로13가길(2),서울 은평구 증산로13가길 13
st_11224,아이돌아이,증산로13가길(3),서울 은평구 증산로13가길 16-1
st_11225,아이돌아이,엄마손떡볶이,서울 서대문구 증가로10길 37
st_11226,아이돌아이,YTN본사,서울 마포구 상암산로 76
st_11227,아이돌아이,희우정로,서울 마포구 희우정로15길 1
st_11228,아이돌아이,광신빌딩,서울 서대문구 신촌로 93
st_11229,아이돌아이,서강로,서울 마포구 노고산동 112-12
st_11230,아이돌아이,경의선숲길,서울 마포구 창전동 1-33
st_11231,아이돌아이,서강대교,서울 영등포구 여의도동 83-1
st_11232,아이돌아이,마포대교,서울 영등포구 여의도동 85-2
st_11233,아이돌아이,슈치쿠,서울 영등포구 63로 50
st_11234,아이돌아이,타임스퀘어,서울 영등포구 영중로 15
st_11235,아이돌아이,영등포역 육교,서울 영등포구 영등포동 618-499
st_11236,아이돌아이,경인로94길,서울 영등포구 경인로94길 9-7
st_11237,아이돌아이,행운다방,서울 영등포구 도림로133길 9
st_11238,아이돌아이,대원정사 주차장,서울 용산구 두텁바위로60길 49
st_11239,아이돌아이,세운나다방,서울 중구 을지로 157
st_11240,아이돌아이,두가헌,서울 종로구 삼청로 14
st_11241,아이돌아이,경희초등학교,서울 동대문구 경희대로 26
st_11242,아이돌아이,성신여자대학교 운정그린캠퍼스,서울 강북구 도봉로76가길 55
st_11243,아이돌아이,매봉18길,서울 성동구 금호동2가 산 9-14
st_11244,아이돌아이,잠수교북단,서울 용산구 서빙고동 287-4
st_11245,아이돌아이,잠수교,서울 서초구 반포동 649
st_11246,아이돌아이,반포한강공원,서울 서초구 반포동 115-5
st_11247,아이돌아이,서울중앙지방법원,서울 서초구 서초중앙로 157
st_11248,아이돌아이,안다즈 서울 강남,서울 강남구 논현로 854
st_11249,아이돌아이,청담대교,서울 광진구 자양동 824
st_11250,아이돌아이,압구정로,서울 강남구 청담동 145
st_11251,아이돌아이,도산대로,서울 강남구 도산대로 322
st_11252,아이돌아이,인천공항,인천 영종구 운서동 2868
st_11253,아이돌아이,영종순환로,인천 영종구 운북동 1367-3
st_11254,아이돌아이,너와집노래방,인천 제물포구 차이나타운로52번길 11
st_11255,아이돌아이,차이나타운로,인천 제물포구 차이나타운로 56-19
st_11256,아이돌아이,제물량로,인천 제물포구 제물량로 258
st_11257,아이돌아이,용일시장,인천 미추홀구 인주대로174번길 25
st_11258,아이돌아이,경인상가,인천 미추홀구 경인로 392
st_11259,아이돌아이,송도센트럴파크,인천 연수구 센트럴로 217
st_11260,아이돌아이,조이마당스튜디오,경기 파주시 파주읍 봉서산로 245
st_11261,아이돌아이,다운데어,경기 파주시 탄현면 헤이리마을길 55-34
st_11262,아이돌아이,도담터스튜디오,경기 파주시 장터고개길 40-40
st_11263,아이돌아이,엠아이 폴리스 스튜디오,경기 고양시 일산서구 송산로 502
st_11264,아이돌아이,아쿠아플라넷 일산,경기 고양시 일산서구 한류월드로 282
st_11265,아이돌아이,월드고양로,경기 고양시 일산동구 월드고양로 138-1
st_11266,아이돌아이,일산호수공원,경기 고양시 일산동구 호수로 595
st_11267,아이돌아이,신도공영주차장,경기 고양시 덕양구 지축동 766-11
st_11268,아이돌아이,드메인,경기 고양시 덕양구 충장로282번길 40
st_11269,아이돌아이,스카이캐슬,경기 가평군 북면 화악산로 136-91
st_11270,아이돌아이,청심평화월드센터,경기 가평군 설악면 미사리로 258
st_11271,아이돌아이,가평 자라섬,경기 가평군 가평읍 달전리 25-2
st_11272,아이돌아이,부천대학교,경기 부천시 소사구 소사로 56
st_11273,아이돌아이,관악성당,경기 안양시 만안구 경수대로1140번길 24
st_11274,아이돌아이,힌터하우스,경기 안양시 만안구 예술공원로 237
st_11275,아이돌아이,한양대학교 에리카캠퍼스,경기 안산시 상록구 한양대학로 55
st_11276,아이돌아이,우봉집 위례,경기 성남시 수정구 위례서일로1길 8-6
st_11277,아이돌아이,사랑마트,경기 성남시 수정구 태평로108번길 8-1
st_11278,아이돌아이,코오롱 린든 그로브,경기 성남시 수정구 대왕판교로 801
st_11279,아이돌아이,분당추모공원 휴,경기 광주시 오포로 211-49
st_11280,아이돌아이,자하연 분당,경기 광주시 대명대길 57
st_11281,아이돌아이,세븐일레븐 봉담푸른점,경기 화성시 효행구 봉담읍 장등1길 3-9
st_11282,아이돌아이,장안대학교,경기 화성시 효행구 봉담읍 삼천병마로 1182
st_11283,아이돌아이,대전광역시청,대전 서구 둔산로 100
st_11284,아이돌아이,서일여자고등학교,대전 서구 구봉산북로 22
st_11285,아이돌아이,광한루주차장,전북 남원시 천거동 187-1
st_11286,아이돌아이,광한루원,전북 남원시 요천로 1447
st_11287,아이돌아이,켄싱턴리조트 지리산남원,전북 남원시 소리길 66
st_11288,아이돌아이,카페게이트 남원점,전북 남원시 소리길 66
st_11289,아이돌아이,천개의향나무숲,전남광주통합특별시 구례군 광의면 천변길 12
st_11830,언더커버미쓰홍,다원레스토랑,서울 강서구 공항대로65길 1-5
st_11831,언더커버미쓰홍,스위스그랜드호텔,서울 서대문구 연희로 353
st_11832,언더커버미쓰홍,뱅센느,서울 서대문구 연희로11길 41
st_11833,언더커버미쓰홍,판자집,서울 서대문구 연세로2길 29
st_11834,언더커버미쓰홍,대포막창,서울 마포구 양화로6길 57-5
st_11835,언더커버미쓰홍,강변한신코아아파트,서울 마포구 마포대로4다길 18
st_11836,언더커버미쓰홍,서울마리나뒤쪽,서울 영등포구 여의도동 81-10
st_11838,언더커버미쓰홍,국회의사당,서울 영등포구 의사당대로 1
st_11839,언더커버미쓰홍,글래드여의도,서울 영등포구 의사당대로 16
st_11840,언더커버미쓰홍,미켈레커피 여의도점,서울 영등포구 의사당대로 38
st_11841,언더커버미쓰홍,켄싱턴호텔 여의도 뉴욕뉴욕,서울 영등포구 국회대로76길 16
st_11842,언더커버미쓰홍,여의도일대&마포대교,서울 영등포구 여의도동 85-2
st_11843,언더커버미쓰홍,여의도순복음교회 제2교육관,서울 영등포구 국회대로76길 25
st_11844,언더커버미쓰홍,엄마손감자탕,서울 영등포구 은행로 3
st_11845,언더커버미쓰홍,국회앞 지하보도,서울 영등포구 은행로 14
st_11846,언더커버미쓰홍,정우빌딩앞,서울 영등포구 은행로 29
st_11847,언더커버미쓰홍,한국수출입은행본점 옆,서울 영등포구 은행로 38
st_11848,언더커버미쓰홍,백원,서울 영등포구 여의공원로 101
st_11849,언더커버미쓰홍,여의공원로,서울 영등포구 여의공원로 111
st_11850,언더커버미쓰홍,대오빌딩앞,서울 영등포구 여의나루로 53-1
st_11852,언더커버미쓰홍,여의주,서울 영등포구 국제금융로6길 33
st_11853,언더커버미쓰홍,리버타워 맞은편,서울 영등포구 63로 36
st_11854,언더커버미쓰홍,장미의집,서울 영등포구 국제금융로7길 32
st_11856,언더커버미쓰홍,서글렁탕,서울 영등포구 여의대방로 394
st_11857,언더커버미쓰홍,여의도한강공원(오리배),서울 영등포구 여의동로 252
st_11858,언더커버미쓰홍,여의도한강공원,서울 영등포구 여의도동 86-7
st_11859,언더커버미쓰홍,덕원,서울 영등포구 버드나루로6길 6
st_11861,언더커버미쓰홍,한강대교 아래,서울 용산구 이촌동 376
st_11862,언더커버미쓰홍,서호교 아래,서울 용산구 이촌동 321-1
st_11863,언더커버미쓰홍,이촌한강공원,서울 용산구 이촌동 389-1
st_11864,언더커버미쓰홍,홍돈 용산점,서울 용산구 원효로2가 93-3
st_11865,언더커버미쓰홍,대원정사 주차장,서울 용산구 두텁바위로60길 49
st_11867,언더커버미쓰홍,남대문시장 E동,서울 중구 남대문시장4길 21
st_11868,언더커버미쓰홍,남대문시장2길,서울 중구 남창동 51-8
st_11869,언더커버미쓰홍,명동예술극장,서울 중구 명동길 35
st_11870,언더커버미쓰홍,로얄호텔서울,서울 중구 명동길 61
st_11871,언더커버미쓰홍,약현성당,서울 중구 청파로 447-1
st_11872,언더커버미쓰홍,설가온,서울 종로구 세종대로 175
st_11873,언더커버미쓰홍,노들집,서울 종로구 돈화문로11다길 14
st_11874,언더커버미쓰홍,경성의복,서울 종로구 삼일대로30길 56
st_11875,언더커버미쓰홍,종로,서울 종로구 종로 146-1
st_11876,언더커버미쓰홍,종로24길,서울 종로구 종로 150
st_11877,언더커버미쓰홍,남도식당,서울 종로구 수표로20길 18
st_11879,언더커버미쓰홍,자하문로2길,서울 종로구 통의동 37-4
st_11880,언더커버미쓰홍,윤보선길,서울 종로구 윤보선길 21
st_11882,언더커버미쓰홍,딱지치기,서울 종로구 대학로 127-6
st_11883,언더커버미쓰홍,해바라기어린이공원,서울 노원구 하계동 277
st_11884,언더커버미쓰홍,성덕정17길,서울 성동구 성덕정17길 8-1
st_11885,언더커버미쓰홍,밤과음악사이건대입구점,서울 광진구 아차산로 235
st_11886,언더커버미쓰홍,더리버사이드호텔,서울 서초구 강남대로107길 6
st_11887,언더커버미쓰홍,붓처스컷 도산,서울 강남구 언주로 837
st_11888,언더커버미쓰홍,볼트1932,서울 강남구 압구정로 152
st_11889,언더커버미쓰홍,로리스 더 프라임 립,서울 서초구 서초대로 411
st_11890,언더커버미쓰홍,필경재,서울 강남구 광평로 205
st_11892,언더커버미쓰홍,동화마을슈퍼,인천 제물포구 자유공원로 101
st_11894,언더커버미쓰홍,장천리보도육교,인천 제물포구 유동 3-25
st_11895,언더커버미쓰홍,송도센트럴파크호텔,인천 연수구 테크노파크로 193
st_11896,언더커버미쓰홍,양주한국병원,경기 양주시 화합로 1489
st_11897,언더커버미쓰홍,양주장례문화원,경기 양주시 평화로1357번길 8
st_11898,언더커버미쓰홍,의정부시외버스터미널,경기 의정부시 동일로 640
st_11899,언더커버미쓰홍,두원공과대학교,경기 파주시 파주읍 주라위길 159
st_11901,언더커버미쓰홍,용상사,경기 파주시 월롱면 용상골길 403
st_11902,언더커버미쓰홍,광탄성당,경기 파주시 광탄면 심궁로 76-38
st_11903,언더커버미쓰홍,금촌동골목,경기 파주시 황골로 46-7
st_11904,언더커버미쓰홍,장촌공원,경기 고양시 일산서구 중앙로 1525
st_11905,언더커버미쓰홍,법원공무원교육원,경기 고양시 일산동구 호수로 523
