id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
new_갯마을차차차_001,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,청하공진시장,전통시장(5일장),경상북도 포항시 북구 청하면 청하로200번길 6,36.1970562908719,129.339877192623,,,,https://www.pohang.go.kr/phtour/wmap/tourInformation/view.do?menu_idx=63&tour_info_idx=575,2026-07-30
new_갯마을차차차_002,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,오윤카페(한낮에 커피 달밤에 맥주),카페(극중 세트),경상북도 포항시 북구 청하면 청하로200번길 6,36.1970562908719,129.339877192623,,,,https://www.esquirekorea.co.kr/article/58660,2026-07-30
new_갯마을차차차_003,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,청호철물,철물점(극중 세트),경상북도 포항시 북구 청하면 청하로200번길 6,36.1970562908719,129.339877192623,,,,https://www.esquirekorea.co.kr/article/58660,2026-07-30
new_갯마을차차차_004,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,보라슈퍼,슈퍼마켓(극중 세트),경상북도 포항시 북구 청하면 청하로200번길 6,36.1970562908719,129.339877192623,,,,https://www.esquirekorea.co.kr/article/58660,2026-07-30
new_갯마을차차차_005,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,공진시장 오징어 동상,포토스팟(동상),경상북도 포항시 북구 청하면 청하로200번길 6,36.1970562908719,129.339877192623,,,,https://korean.visitkorea.or.kr/detail/rem_detail.do?cotid=3e09029e-387a-400d-80f7-a3aa67d093a6,2026-07-30
new_갯마을차차차_006,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,윤치과(청진3리어민복지회관),병원 세트(치과),경상북도 포항시 북구 청하면 청진리 청진3리어민복지회관,36.1705099890383,129.396975394872,,,,https://www.esquirekorea.co.kr/article/58660,2026-07-30
new_갯마을차차차_007,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,목은봉,산/전망지점,,,,,,,https://www.esquirekorea.co.kr/article/58660,2026-07-30
new_갯마을차차차_008,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,이가리 닻 전망대,전망대/해안절경,경상북도 포항시 북구 청하면 이가리,36.18319704275,129.378664301227,,,,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=92c780f2-968e-4fd9-9ce7-7aaf167b70a4,2026-07-30
new_갯마을차차차_009,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,카페1703,카페(인근 명소),,,,,,,https://www.esquirekorea.co.kr/article/58660,2026-07-30
new_갯마을차차차_010,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,구룡포항 언덕(전망 계단),항구/언덕 전망지,,,,,,,https://korean.visitkorea.or.kr/detail/rem_detail.do?cotid=3e09029e-387a-400d-80f7-a3aa67d093a6,2026-07-30
new_갯마을차차차_011,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,구룡포공원(구룡 조형물),공원,,,,,,,https://korean.visitkorea.or.kr/detail/rem_detail.do?cotid=3e09029e-387a-400d-80f7-a3aa67d093a6,2026-07-30
new_갯마을차차차_012,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,석병1리 방파제,방파제(빨간 등대),,,,,,,https://korean.visitkorea.or.kr/detail/rem_detail.do?cotid=3e09029e-387a-400d-80f7-a3aa67d093a6,2026-07-30
new_갯마을차차차_013,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,청진리 마을회관,마을회관/촬영지,,,,,,,https://www.gukjenews.com/news/articleView.html?idxno=2325046,2026-07-30
new_갯마을차차차_014,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,구룡포해수욕장,해수욕장,,,,,,,https://www.gukjenews.com/news/articleView.html?idxno=2325046,2026-07-30
new_갯마을차차차_015,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,홍환해수욕장,해수욕장,,,,,,,https://www.gukjenews.com/news/articleView.html?idxno=2325046,2026-07-30
new_갯마을차차차_016,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,월포해수욕장,해수욕장,,,,,,,https://www.gukjenews.com/news/articleView.html?idxno=2325046,2026-07-30
new_갯마을차차차_017,갯마을 차차차,Hometown Cha-Cha-Cha,drama,신민아;김선호;이상이,곤륜산 활공장,활공장/전망지점,경상북도 포항시 북구 흥해읍 칠포리 914-5,36.1367168847819,129.386762727513,,,,https://brunch.co.kr/@writersuyeon/82,2026-07-30
