id,title,place_name,place_address,scene_description
st_15312,이태원 클라쓰,퀸스파크청담점,서울 강남구 압구정로60길 22,이 식당은 오수아(권나라)가 장가집을 그만두고 운영하는 식당 '퀸즈팔레'로 등장한다.
st_15313,이태원 클라쓰,오토바이사고거리,서울 마포구 성암로 13길 36,장근원이 조작한 오토바이를 타던 최승권을 박새로이가 구해주며 처음 인연을 맺은 장면의 배경.
st_15314,이태원 클라쓰,장가포차(만만코코로),서울 마포구 양화로16길 34,장가포차'의 이태원점으로 등장한다. 6회에서는 오수아(권나라)가 길에서 박새로이(박서준)에게 다가간 후 그곳을 지나간다.
st_15315,이태원 클라쓰,코다차야,서울 마포구 와우산로 48,드라마 이태원클라쓰의 카페 장면 촬영지로 확인된 곳이다.
st_15316,이태원 클라쓰,아빠식당(마포소금구이),서울 마포구 와우산로32길 38-2,퇴직한 아빠와 새로이가 함께 준비했던 포차
st_15317,이태원 클라쓰,잠수교(반포대교),서울 서초구 반포동 649-1,이태원클라쓰 속 인물들이 다리를 걷는 장면 촬영지로 쓰인 잠수교다.
st_15318,이태원 클라쓰,녹사평육교,서울 용산구 녹사평대로 40길,2회부터 사람들이 정기적으로 이 고가를 건넜다. 2회에서 오수아(권나라)는 이태원으로 향하는 길을 걷는다. 3화에서 조이서(김다미)와 장근수(김동희)도 스쿠터를 타고 등장합니다. 그리고 4화 초반에 박새로이(박서준)가 등장한다. 6회에서는 새로이와 이서가 다리에서 우연히 만난다.
st_15319,이태원 클라쓰,써스티몽크맞은편,서울 용산구 녹사평대로 40길 52,박새로이 등 주요 인물들이 자주 오가는 배경으로 반복 등장하는 녹사평 육교 일대
st_15320,이태원 클라쓰,화장실,서울 용산구 녹사평대로 40길 56,봉변당한 조이서를 새로이가 우연히 도와주며 두 사람이 처음 만난 화장실 장면의 배경.
st_15321,이태원 클라쓰,단밤1호점,서울 용산구 녹사평대로 40길 59,단밤 포차 1호점 촬영을 위해 곱창집 건물을 개조해 사용한 촬영 세트 거리다.
st_15322,이태원 클라쓰,디펜스거리,서울 용산구 녹사평대로 40나길 1,2회부터 사람들이 정기적으로 이 고가를 건넜다. 2회에서 오수아(권나라)는 이태원으로 향하는 길을 걷는다. 3화에서 조이서(김다미)와 장근수(김동희)도 스쿠터를 타고 등장합니다. 그리고 4화 초반에 박새로이(박서준)가 등장한다. 6회에서는 새로이와 이서가 다리에서 우연히 만난다.
st_15323,이태원 클라쓰,노리테이블,서울 용산구 녹사평대로 40나길 1,2회부터 사람들이 정기적으로 이 고가를 건넜다. 2회에서 오수아(권나라)는 이태원으로 향하는 길을 걷는다. 3화에서 조이서(김다미)와 장근수(김동희)도 스쿠터를 타고 등장합니다. 그리고 4화 초반에 박새로이(박서준)가 등장한다. 6회에서는 새로이와 이서가 다리에서 우연히 만난다.
st_15324,이태원 클라쓰,마루쿠식당/조이의공간,서울 용산구 녹사평대로 46길 31,9회에서 박새로이(박서준)의 두 번째 식당과 같은 거리에 위치하도록 만들어진 '마루당 식당'으로 등장한다.
st_15325,이태원 클라쓰,수아네집(뉴일무이),서울 용산구 두텁바위로 40길 28-16,2화에서 박새로이(박서준)가 집까지 걸어가자고 하자 그녀가 하룻밤 묵어 가자고 했지만 거절당한다.
st_15326,이태원 클라쓰,G게스트하우스,서울 용산구 보광로 60길 14-38,조이서가 다니던 독서실
st_15327,이태원 클라쓰,단밤2호점(오리올),서울 용산구 신흥로20길 43,2화에서 박새로이(박서준)가 집까지 걸어가자고 하자 그녀가 하룻밤 묵어 가자고 했지만 거절당한다.
st_15328,이태원 클라쓰,꿀밤포차,서울 용산구 우사단로 14길 3 2층,조이서가 다니던 독서실
st_15329,이태원 클라쓰,이태원거리(세계음식문화거리),서울 용산구 이태원동 108-3,2회에서 박새로이(박서준)가 이 역에서 내린다.
st_15330,이태원 클라쓰,천사의날개,서울 용산구 이태원동 116-18,박새로이가 오수아를 우연히 만나는 곳
st_15331,이태원 클라쓰,싸대기골목,서울 용산구 이태원로 143-13,드라마 속 골목 장면 촬영지로 확인된 이태원의 좁은 길이다.
st_15332,이태원 클라쓰,라운지클럽(펌킨),서울 용산구 이태원로 179,박새로이가 오수아를 우연히 만나는 곳
st_15333,이태원 클라쓰,더파이니스트,서울 용산구 회나무로 41,"4회 말미, 박새로이(박서준)와 조이서(김다미)가 술을 마시러 이 술집을 찾아온다."
st_15334,이태원 클라쓰,놀이터(창의어린이공원),서울 용산구 회나무로6길 11-8,9회에서 박새로이(박서준)의 두 번째 식당과 같은 거리에 위치하도록 만들어진 '마루당 식당'으로 등장한다.
st_15335,이태원 클라쓰,단밤회식장소(더부스 광화문),서울 종로구 청계천로 11,이태원클라쓰 속 술집 장면 촬영지로 알려진 더부스 광화문점이다.
st_15336,이태원 클라쓰,백범광장공원,서울 중구 남창동 205-4,이태원클라쓰 마지막회 박새로이와 조이서의 키스신이 촬영된 남산 자락의 공원이다.
st_15337,이태원 클라쓰,장가본사/스테이트타워남산,서울 중구 퇴계로 100,강민정(김혜은)이 장가그룹 장대희(유재명) 사장을 축출하기 위해 10회에서 이곳에서 이사회 지지자들과 간담회를 연다.
st_20821,이태원 클라쓰,1기 단밤(언덕집소곱창),서울 용산구 녹사평대로 40길 57,박새로이와 창립 멤버들이 첫 번째 포차 '단밤'을 함께 일구는 장면의 실제 촬영지
st_20822,이태원 클라쓰,클리프 서울(2기 단밤),서울 용산구 신흥로20길 43,"해방촌으로 이전한 두 번째 '단밤' 포차, 루프탑에서 서울 야경을 내려다보는 장면"
st_20823,이태원 클라쓰,게우지코지,제주 서귀포시 보목포로 46,조이서가 제주도에 왔을 때 이곳 카페에서 커피를 마시는 장면
st_20824,이태원 클라쓰,만만코로코로(장가포차),서울 마포구 양화로16길 34,극 중 경쟁사 장가포차의 화려한 매장으로 등장하는 장면
st_20826,이태원 클라쓰,수원 일월수목원(일월저수지),경기 수원시 장안구 일월로 61,극 중 수아와 새로이가 전화번호를 주고받고 새로이가 수줍게 뛰어가는 장면
st_20827,이태원 클라쓰,스테이트타워 남산(장가본사),서울 중구 퇴계로 100,극 중 장가그룹 회장의 화려한 집무실과 빌딩 로비가 등장하는 장면
st_20833,이태원 클라쓰,트리플 스트리트,인천 연수구 송도과학로16번길 33-1,11화에서 조이서가 박새로이에게 자신의 마음을 고백하는 장면
