id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,이태원 거리,거리,서울 용산구 이태원로 179,37.5348143960679,126.993735204809,,,박새로이가 출소 후 첫 할로윈 축제를 즐기며 이태원의 자유로움에 매료되는 거리,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,1기 단밤(언덕집소곱창),음식점,서울 용산구 녹사평대로 40길 57,37.534472389975,126.988995163791,,,박새로이와 창립 멤버들이 첫 번째 포차 '단밤'을 함께 일구는 장면의 실제 촬영지,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,녹사평 육교,기타(교량),서울 용산구 녹사평대로 40길 56,37.5343205595838,126.988869825402,,,박새로이와 조이서가 자주 걷고 달리며 서로의 마음을 확인하는 장면이 촬영된 육교,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,클리프 서울(2기 단밤),음식점,서울 용산구 신흥로20길 43,37.547398201331,126.984057964952,,,"해방촌으로 이전한 두 번째 '단밤' 포차, 루프탑에서 서울 야경을 내려다보는 장면",https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,백범광장공원,공원,서울 중구 퇴계로 8길 86-1,37.5559175588073,126.980272741125,,,박새로이와 오수아가 한양도성 성곽길을 따라 걸으며 밤 산책을 즐기는 장면,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,게우지코지,관광명소,제주 서귀포시 보목포로 46,33.2392180366622,126.606761567165,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,G게스트하우스 앞,숙박,서울 용산구 보광로 60길 14-38,37.533228242585,126.994960414977,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,노리테이블,음식점,서울 용산구 녹사평대로 40나길 1,37.5345970798975,126.987982639117,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,뉴일무이,음식점,서울 용산구 두텁바위로 40길 28-16,37.5474973759002,126.98387088814,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,더 파이니스트,카페,서울 용산구 회나무로 41,37.5398352369453,126.991167416752,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,마루쿠식당(조이의 공간),음식점,서울 용산구 녹사평대로 46길 31,37.5375032172541,126.988484428888,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,마포소금구이,음식점,서울 마포구 와우산로32길 38-2,37.5546138598741,126.932240020884,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,만만코로코로(장가포차),음식점,서울 마포구 양화로16길 34,37.5528878290259,126.921357057691,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,한옥카페 선운각,카페,서울 강북구 삼양로173길 223,37.655515620157,126.998708547527,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,수원 일월수목원(일월저수지),공원,경기 수원시 장안구 일월로 61,37.2877810107055,126.976476031701,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,스테이트타워 남산(장가본사),건물,서울 중구 퇴계로 100,37.5602069895052,126.982926486564,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,쌍대포소금구이,음식점,서울 용산구 청파로 291,37.5455836506879,126.970011767483,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,예빈산,자연/등산로,경기 남양주시 와부읍 팔당리,37.5501588054454,127.252969637051,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,용산구청,관공서,서울 용산구 녹사평대로 150,37.5324522944579,126.990478820837,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,잠수교,기타(교량),서울 서초구 반포동 649-1,37.5122267690369,126.9978154308,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,장자호수공원,공원,경기 구리시 교문동 537,37.5825384280394,127.138798048409,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,천사의 날개(벽화),관광명소,서울 용산구 이태원동 116-18,37.5350095600673,126.992330524762,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,삼성역 캐논코리아,건물,서울 강남구 테헤란로 607,37.5095109420719,127.064001573733,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,퀸스파크 청담,건물,서울 강남구 압구정로60길 22,37.5259835445726,127.041610254693,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
,이태원 클라쓰,Itaewon Class,drama,박서준;김다미;유재명,트리플 스트리트,쇼핑몰,인천 연수구 송도과학로16번길 33-1,37.3806957155085,126.658783691215,,,,https://traveltodrama.com/itaewon-class-filming-locations-guide/,2026-07-30
