id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,세운 대림상가아파트,아파트,서울특별시 중구 을지로 157,37.5671458986322,126.995451191045,,,2화에서 주오남이 짐을 전해주러 김모미의 집을 찾아가고 훗날 그곳에서 목숨을 잃는 장면이 촬영된 곳,https://blog.naver.com/redmee2/223201196639,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,신송센터빌딩,오피스빌딩,서울특별시 영등포구 여의나루로 57,37.523046311083,126.925615622918,,,2화에서 김모미와 주오남이 다니는 대원해상 회사 건물 외경과 엘리베이터 앞 장면이 촬영된 곳,https://blog.naver.com/redmee2/223195074837,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,호텔토마스 명동,호텔,서울특별시 중구 세종대로16길 26,37.5631413305496,126.978376006507,,,1~2화에서 김모미가 다니는 대원해상 회사 옥상 휴게공간 장면이 촬영된 곳,https://blog.naver.com/redmee2/223188064747,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,우리풍천장어숯불꼼장어 당산점,음식점,서울특별시 영등포구 당산로47길 7,37.5351038853924,126.901830017395,,,1화에서 김모미가 회사 팀 회식을 하다가 마스크걸 언급에 당황하는 장면이 촬영된 곳,https://blog.naver.com/redmee2/223195376413,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,도적 홍대본점,음식점,서울특별시 마포구 어울마당로5길 3,37.5488034425956,126.920175850477,,,2화에서 김모미가 마스크걸 팬 핸섬스님과 처음 오프라인으로 만나 고기를 먹는 장면이 촬영된 곳,https://blog.naver.com/redmee2/223195626095,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,썰스데이파티 이태원점,술집,서울특별시 용산구 이태원로27길 6,37.5350272972318,126.995615502095,,,2화에서 김모미가 핸섬스님과 2차로 이동해 칵테일을 마시는 장면이 촬영된 곳,https://blog.naver.com/redmee2/223195628003,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,T.G.I.프라이데이스 롯데백화점 일산점,음식점,경기도 고양시 일산동구 중앙로 1283,37.6604717553584,126.77212625922,,,1화에서 김모미가 친구들과 모임을 갖는 레스토랑 장면이 촬영된 곳,https://blog.naver.com/hsc_one1/223187840771,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,덕수콜택시,택시회사,서울특별시 중랑구 겸재로27길 57,37.5897452862871,127.084251256482,,,4화에서 김경자가 김춘애를 납치하려고 택시기사로 취직하는 강천운수로 나온 곳,https://blog.naver.com/redmee2/223197990693,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,충남천안서북경찰서,경찰서,충청남도 천안시 서북구 번영로 705,36.8572747270941,127.137206809961,,,4화에서 자수한 김모미가 언론의 스포트라이트를 받으며 이송되는 경찰서로 나온 곳,https://blog.naver.com/redmee2/223201366611,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,장암저수지(국망봉자연휴양림),저수지,경기도 포천시 이동면 장암리,38.0519146282801,127.358962835717,,,4화에서 김경자가 모미와 춘애를 뒤쫓아 오고 결국 차와 함께 물에 잠기는 저수지 장면이 촬영된 곳,https://blog.naver.com/redmee2/223197574044,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,해운대중학교,학교,부산광역시 해운대구 우동2로30번길 99,35.1717738481975,129.161961577845,,,5화에서 전학 온 김미모가 예춘과 절친이 되는 성림중학교로 나온 곳,https://blog.naver.com/redmee2/223202322547,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,목포 유동로 주택,개인주택,전라남도 목포시 유동로42번길 19,34.7858495890723,126.382852451893,,,3화에서 김경자가 김모미의 행방을 찾아 신영희의 집을 찾아가는 장면이 촬영된 곳,https://blog.naver.com/redmee2/223196046406,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,목포중앙성결교회,교회,전라남도 목포시 목포진길 5,34.7858007566705,126.38371102964,,,신영희와 손녀 김미모가 함께 다니는 교회 장면이 촬영된 곳,https://blog.naver.com/redmee2/223196046406,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,던킨도너츠(남대문로1길),카페,서울특별시 중구 남대문로1길 60,37.5636747018255,126.977790455377,,,1화에서 박팀장이 술에 취해 거리에서 비틀거리는 장면이 촬영된 곳,https://blog.naver.com/hsc_one1/223187840771,2026-07-30
,마스크걸,Mask Girl,drama,고현정;안재홍;나나,SMC신라메디컬의원,병원,서울특별시 강남구 언주로 517,37.5042815416175,127.04154245088,,,김춘애가 성형수술을 받고 새로운 얼굴로 다시 태어나는 병원 장면이 촬영된 곳,https://blog.naver.com/hsc_one1/223187840771,2026-07-30
