id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,대구상원고등학교,school,대구 달서구 월배로 241,35.8216848108127,128.539405222297,,,1화에서 나화진이 교권보호국 감독관으로 처음 투입되는 대한고등학교로 나오는 장면,https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dramaplace.bkbro.kr/192;https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://haechi-travel.tistory.com/769,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,전주공업고등학교,school,전북특별자치도 전주시 덕진구 여산로 101,35.8623519522755,127.075369806435,,,2화에서 특성화고 구운하이텍고등학교로 나오는 에피소드 장면,https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,원화여자고등학교,school,대구 달서구 당산로30길 30,35.8483599368148,128.549154844407,,,3화에서 여학생들 관련 사건이 벌어지는 소연여자고등학교로 나오는 장면,https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,계명대학교 대명캠퍼스,school,대구 남구 명덕로 104,35.8555231686465,128.579315744509,,,4화에서 엘리트 외고 축명외국어고등학교로 나오는 장면,https://www.realscene.site/ko/drama/teach-you-a-lesson;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,수원컨벤션센터,venue,경기 수원시 영통구 광교중앙로 140,37.2858286646645,127.059446949629,,,류광필 의원의 출판기념식이 열리는 장면,https://www.realscene.site/ko/drama/teach-you-a-lesson;https://haechi-travel.tistory.com/763,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,새롬고등학교,school,세종 새롬서로 68,36.4865929854467,127.249125659458,,,,https://haechi-travel.tistory.com/763;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,세종정부청사 교육부,government,세종 갈매로 408,36.4991169178505,127.265538592319,,,,https://haechi-travel.tistory.com/763;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,중앙고등학교,school,서울 종로구 창덕궁길 164,37.5837882231459,126.987472622092,,,,https://haechi-travel.tistory.com/763;https://dramaplace.bkbro.kr/192;https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,마곡중앙로,street,서울 강서구 마곡중앙로,37.5632523620364,126.827375940145,,,,https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://haechi-travel.tistory.com/763,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,인천강화경찰서,government,인천 강화군 강화읍 동문안길 17,37.747710026621,126.486326708757,,,,https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,도산대로30길,street,서울 강남구 도산대로30길,37.5180735107585,127.030183319021,,,,https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,청담어학원,education,서울 강남구 도곡로 456,37.498346459244,127.060300541507,,,,https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,대진고등학교,school,서울 노원구 공릉로62가길 47,37.6378068538477,127.076090022542,,,,https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,대전예술고등학교,school,대전 유성구 월드컵대로308번길 33,36.3469540461616,127.333559972522,,,,https://dmavy.com/posts/2026/drama-chamgyoyuk-shooting-locations/;https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,제기동집,house,서울 동대문구 약령시로11길 28,37.5841652590812,127.035934904788,,,,https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,본부케,shop,서울 강남구 강남대로106길 11,37.5030511301038,127.026525797446,,,,https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,드리우니 전통한옥카페,cafe,인천 강화군 길상면 마니산로 106,37.6385431560635,126.480709967859,,,,https://dramaplace.bkbro.kr/192,2026-07-30
,참교육,Teach You a Lesson,drama,김무열;이성민;진기주,파라다이스인천,hotel,인천 중구 제물량로 257,37.4742678061429,126.616782487458,,,,https://dramaplace.bkbro.kr/192,2026-07-30
