id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,감포 해국길,관광거리,경북 경주시 감포읍 감포로 119-6,35.8048184547196,129.501882865249,,,,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432;https://blog.naver.com/moonsun116/224184998304,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,근화여자고등학교,학교,경북 경주시 승삼2길 55,35.8719267280682,129.22743063878,,,극중 해동고등학교로 등장하는 외경 촬영지다,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,읍천항,항구,경북 경주시 양남면 읍천리,35.6914278467318,129.475670915367,,,,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,감포항,항구,경북 경주시 감포읍,35.8067935977834,129.505506378971,,,,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,나정고운모래해변,해변,경북 경주시 감포읍 동해안로 1915,35.7822895513597,129.491498984723,,,,https://blog.naver.com/hsc_one1/223674890253,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,아르볼,카페,경북 경주시 감포읍 감포안길 10-1,35.8052755713628,129.501737939094,,,극중 윤씨네 칼국수 가게 자리로 등장한 카페다,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,하서해안공원,해변공원,경북 경주시 양남면 하서리 1516-4,35.67213223756359,129.46388450784534,,,,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,행암,철길,경남 창원시 진해구 행암동,35.1153173846394,128.703114836298,,,버스정류장 배경으로 등장한 진해 행암마을 해변 기찻길이다,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,푸른수목원,수목원,서울 구로구 연동로 240,37.4839833354275,126.82541340864,,,불량배와의 격투 장면이 촬영된 곳이다,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,고려대학교 구로병원,병원,서울 구로구 구로동로 148,37.49213093447941,126.8847398636146,,,극중 산하가 근무하는 병원으로 등장한다,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,광안리해수욕장,해수욕장,부산 수영구 광안해변로 219,35.1531932736837,129.118976093583,,,,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,웨스틴조선 부산,호텔,부산 해운대구 동백로 67,35.1561074784552,129.154023608291,,,해운대 바다를 배경으로 한 장면이 촬영된 호텔이다,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,제민천,하천,충남 공주시 반죽동,36.4525489829247,127.123280795273,,,,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
,조립식 가족,Family by Choice,drama,황인엽;정채연;배현성,로프,베이커리,경기 여주시 가남읍 가남로 270-6,37.2149243053214,127.581508126593,,,극중 주원이 운영하는 '달달 베이커리'로 등장한다,https://blog.naver.com/hsc_one1/223674890253;https://blog.naver.com/tnfl12rja/223897562432,2026-07-30
