id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,반포대교,교량,서울 서초구 반포동 647 일대,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,목포근대역사관 1관,박물관/근대건축,전남 목포시 영산로29번길 6,,,,,,https://alienbeing.tistory.com/2256;https://kversal.com/ko/dramas/11567;https://www.imaeil.com/page/view/2019080422551069521;https://korean.visitkorea.or.kr/detail/rem_detail.do?cotid=bc6293d5-0d2c-4908-94d5-e47df8b463c3,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,파라다이스시티,호텔/리조트,인천 중구 영종해안남로321번길 186,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,망상해수욕장,해변,강원특별자치도 동해시 동해대로 6270-10,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,서울대공원,공원/테마파크,경기 과천시 대공원광장로 102,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,롯데월드타워,복합문화공간/빌딩,서울 송파구 올림픽로 300,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,서울책보고,공공헌책방/문화공간,서울 송파구 오금로 1,,,,,,https://alienbeing.tistory.com/2256;https://kversal.com/ko/dramas/11567;https://kr.people.com.cn/n3/2019/0806/c414430-9603781.html,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,서강대교,교량,서울 마포구 신정동 일대,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,한양대학교 ERICA캠퍼스,대학교,경기 안산시 상록구 한양대학로 55,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,성흥산성 사랑나무,유적/명소,충남 부여군 임천면 군사리 산1-1,,,,,5화에서 장만월의 과거와 인연을 보여주는 배경으로 등장하는 장면,https://alienbeing.tistory.com/2256;https://kversal.com/ko/dramas/11567;https://www.wikitree.co.kr/articles/457797,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,하남종합운동장 앞 보도육교,보도육교,경기 하남시 아리수로 600 앞,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,마포대교,교량,서울 마포구 마포동 일대,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,일산호수공원,호수공원,경기 고양시 일산동구 호수로 731,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,서울약령시장,전통시장,서울 동대문구 약령중앙로 일대,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,문경새재 오픈세트장,오픈세트장,경북 문경시 문경읍 새재로 932,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,전곡항,항구/선착장,경기 화성시 서신면 전곡항로 5,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,파라다이스시티 원더박스,실내테마파크,인천 중구 영종해안남로321번길 186,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,화성시 우리꽃식물원,식물원,경기 화성시 팔탄면 3.1만세로 777-17,,,,,,https://alienbeing.tistory.com/2256;https://gnews.gg.go.kr/news/news_detail.do?number=201909030959249072C094&s_code=C094,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,샛강 문화다리,보행교,서울 영등포구 신길동 1368 일대,,,,,,https://alienbeing.tistory.com/2256,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,벽초지수목원,수목원,경기 파주시 광탄면 부흥로 242,,,,,,https://korean.visitkorea.or.kr/detail/fes_detail.do?cotid=9ffcf9ff-1b25-4abd-8268-6f3a0dc4c296;https://gnews.gg.go.kr/news/news_detail.do?number=202206101035463517C094&s_code=C094,2026-07-30
,호텔델루나,Hotel Del Luna,drama,이지은;여진구;이도현,무릉별유천지 금곡호,호수/관광지,강원특별자치도 동해시 삼화로 380,,,,,,https://www.gsfez.go.kr/gsfez/invst/why/tour;https://www.dbblog.co.kr/2652;https://www.kric.go.kr/jsp/board/portal/sub05/res/themeEssayDetail.jsp?board_cd=M020204&board_seq=3692&q_naGubunALL=all,2026-07-30
