id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,여신강림,True Beauty,drama,문가영;차은우;황인엽,연세대학교 신촌캠퍼스 연희관,대학교,서울특별시 서대문구 신촌동 134,37.5672843227725,126.939048770499,,,1화에서 임주경이 새봄고등학교로 등교하는 날 촬영된 장소,https://m.blog.naver.com/hit0827/222174025894,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,콤콤오락실 익선동점,오락실,서울특별시 종로구 익선동 171-1,37.5730625790772,126.989992213529,,,전학간 임주경이 친구들과 떡볶이를 먹고 찾아간 오락실 장면,https://m.blog.naver.com/hit0827/222174025894,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,손기정체육공원(손기정기념관),기념관/공원,서울특별시 중구 손기정로 101-4,37.5558004970449,126.964708872347,,,새봄고등학교 촬영지 중 하나로 이수호가 청소하는 장면이 촬영됨,https://m.blog.naver.com/hit0827/222174025894;https://where-is-it.tistory.com/62;https://mpd.kr/544,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,서울중앙고등학교,고등학교,서울특별시 종로구 창덕궁길 164,37.584025386322,126.98684423018,,,북촌 계동에 위치한 학교로 새봄고등학교 장면 및 주경모 미용실 판도라 인근 장면이 촬영됨,https://m.blog.naver.com/oblove3/222195221489;https://m.blog.naver.com/wkdud0831/222239693375,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,왕자만화방(와이앤아니마),상점,서울특별시 종로구 윤보선길 31,37.5773802560574,126.983707313955,,,극중 왕자만화방으로 등장하며 주경·서준·수호가 회차마다 오가는 만남의 장소로 촬영됨,https://mpd.kr/544;https://m.blog.naver.com/wkdud0831/222239693375;https://m.blog.naver.com/90163097/222275152508,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,남도분식 익선점,식당,서울특별시 종로구 수표로28길 33,37.5731492618516,126.990075856833,,,"임주경이 친구들과, 또 한서준과 함께 방문한 익선동 분식집 장면이 촬영됨",https://m.blog.naver.com/90163097/222275152508,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,국립현대미술관 서울관 앞 도로(삼청로),도로/거리,서울특별시 종로구 삼청로 30,37.5787436166877,126.980032718285,,,3화에서 버스 안 성추행범을 잡기 위해 뛰어가는 장면이 촬영된 경복궁-삼청동 사이 도로,https://m.blog.naver.com/wkdud0831/222239693375,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,감고당길,돌담길/거리,서울특별시 종로구 송현동 34-2,37.5779809290429,126.982316995538,,,,https://m.blog.naver.com/visit_jini/224057038749,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,설리 스카이워크,전망대/스카이워크,경상남도 남해군 미조면 송정리 산352-4,34.7085894481572,128.022435611668,,,14화에서 문가영과 차은우가 그네를 타며 데이트하는 장면이 촬영됨,https://m.blog.naver.com/love8677999/222224046861,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,상주은모래비치,해수욕장,경상남도 남해군 상주면 상주리,34.7372887059436,128.000888589203,,,14화 남해 데이트에서 바다 장면이 촬영된 해수욕장,https://m.blog.naver.com/love8677999/222224046861,2026-07-30
,여신강림,True Beauty,drama,문가영;차은우;황인엽,남해상상양떼목장편백숲,목장/편백숲,경상남도 남해군 설천면 설천로775번길 364,34.9360461767834,127.88961943347,,,14화 남해 데이트 장면 중 하나로 촬영된 양떼목장,https://m.blog.naver.com/love8677999/222224046861,2026-07-30
