id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,노량진역,지하철역,서울 동작구 노량진로 151,37.5140547961008,126.942109882124,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,노량진 컵밥거리,먹자골목,서울 동작구 노량진로 174,37.5136058564068,126.94539042276,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,트리마제,랜드마크(아파트 외관),서울 성동구 왕십리로 16,37.53874253560364,127.04479986022129,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,SBS프리즘타워,방송시설,서울 마포구 상암산로 82,37.5797103213346,126.892781019504,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,코블러,칵테일바,서울 종로구 사직로12길 16,37.5752828921167,126.97090220587,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,딘트 청담본점,의류매장,서울 강남구 삼성로 734,37.52107030118731,127.04930170471702,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,라움아트센터,예식장,서울 강남구 언주로 564,37.508416575778966,127.03982332513212,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,어반플랜트 합정,카페,서울 마포구 독막로6길 35,37.54648674730034,126.91709913006385,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,자유공원,공원,인천 제물포구 송학동1가 11-1,37.4755030373606,126.621970582675,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,송월동동화마을,테마거리,인천 제물포구 송월동3가 17-1,37.47866091520962,126.61967997247474,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,인천국제공항 제1여객터미널,공항,인천 영종구 공항로 272,37.44917416578355,126.45092032325644,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,송도센트럴파크호텔,호텔,인천 연수구 테크노파크로 193,37.3903632245344,126.637620690296,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,경원재 바이 워커힐,호텔,인천 연수구 테크노파크로 200,37.39147527544444,126.63768422201433,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,킨텍스 제2전시장,전시관,경기 고양시 일산서구 킨텍스로 217-59,37.664471999043656,126.74181470384423,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,미메시스 아트 뮤지엄,미술관,경기 파주시 문발로 253,37.716792732012834,126.68891883457616,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,롯데프리미엄아울렛 파주점,아울렛,경기 파주시 문발로 284,37.718115211026245,126.69264255226548,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,시흥갯골생태공원,생태공원,경기 시흥시 동서로 287,37.3906904238162,126.780983949421,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,에그드랍 강남본점,카페/레스토랑,서울 서초구 강남대로55길 24,37.495579381036315,127.02559519585846,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,제주국제공항,공항,제주특별자치도 제주시 공항로 2,33.50683984835887,126.49272304493574,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,성산일출봉,관광명소,제주특별자치도 서귀포시 성산읍 성산리 78,33.4591349705437,126.940537521366,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,카페루시아 본점,카페,제주특별자치도 서귀포시 안덕면 난드르로 49-17,33.23520543552816,126.3630701396508,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,비밀의숲,숲,제주특별자치도 제주시 구좌읍 송당리 2173,33.45361818277368,126.75492669306308,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,돌하르방미술관,미술관,제주특별자치도 제주시 조천읍 북촌서1길 70,33.53884325550264,126.6888110831401,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,해비치 호텔&리조트 제주,호텔/리조트,제주특별자치도 서귀포시 표선면 민속해안로 537,33.321441416991675,126.84467246291966,,,,https://haechi-travel.tistory.com/435,2026-07-30
,키스는 괜히 해서!,Dynamite Kiss,drama,장기용;안은진;김무준,아난티 코브,리조트,부산 기장군 기장읍 기장해안로 268-31,35.2002410464161,129.22901421995851,,,,https://haechi-travel.tistory.com/435,2026-07-30
