id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,샛별팬시문구,문구점,인천 미추홀구 용현동 99-47,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,아산초등학교,초등학교,전북 고창군 아산면 반암리 1081,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,가은고등학교,고등학교,경북 문경시 가은읍 가은로 205,,,,,1화에서 미지와 미래가 다니는 학교와 급식실로 등장하는 장면,https://haechi-travel.tistory.com/346;https://redcrow.tistory.com/entry/%EB%AF%B8%EC%A7%80%EC%9D%98-%EC%84%9C%EC%9A%B8-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1?category=288933,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,백산고등학교,고등학교,전북 부안군 백산면 백산로 379,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,보령종합경기장,경기장,충남 보령시 남포면 보령남로 343,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,창동리 농로,농로,충남 보령시 남포면 창동리 421,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,문화마을 버스정류장,버스정류장,전남 담양군 수북면 풍수리 1077-1,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,추성1로,도로,전남 담양군 수북면 풍수리 1183-1,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,수북초등학교,초등학교,전남 담양군 수북면 추성1로 714,,,,,,https://haechi-travel.tistory.com/346;https://redcrow.tistory.com/entry/%EB%AF%B8%EC%A7%80%EC%9D%98-%EC%84%9C%EC%9A%B8-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%9A%94%EC%95%BD-%EB%AA%85%EC%96%B8-%EB%AA%85%EB%8C%80%EC%82%AC-%EB%B0%B0%EA%B2%BD%EC%9D%8C%EC%95%85-OST-%EC%82%BD%EC%9E%85%EA%B3%A1?category=288933,2026-07-30
,미지의 서울,Our Unwritten Seoul,drama,박보영;박진영;류경수,서울중앙지법,법원,서울 서초구 서초중앙로 157,,,,,,https://haechi-travel.tistory.com/346,2026-07-30
