id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,북악산,산,서울 종로구 삼청동 산 2-27,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,오동근린공원 등산로,공원 산책로,서울 성북구 상월곡동 산 1-1,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,월곡산 애기릉터공원,공원,서울 성북구 상월곡동 산 1-1,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,인천국제공항 제1교통센터,교통시설,인천 중구 공항로 272,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,월드컵대교,교량,서울 마포구 상암동 1541,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,왕짱구식당,음식점,서울 종로구 계동길 99,,,,,,https://haechi-travel.tistory.com/155;https://hugestlight-days.tistory.com/169,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,계동길 카페 탐탐 앞,도로,서울 종로구 계동길 93,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,포비 합정점 앞,거리,서울 마포구 양화로3길 66,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,청주서부소방서,소방서,충북 청주시 흥덕구 가경로 143,,,,,,https://haechi-travel.tistory.com/155;https://hugestlight-days.tistory.com/169,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,한강시민공원 원효대교 남단,한강공원,서울 영등포구 여의도동 85,,,,,,https://haechi-travel.tistory.com/155;https://hugestlight-days.tistory.com/169,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,감고당길,도로,서울 종로구 송현동 34-2,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,와룡공원길 조망지점,산책로,서울 종로구 명륜1가 산 1-3,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,청운공원 다목적운동장,공원 운동장,서울 종로구 청운동 7-6,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,윤동주문학관 앞,거리,서울 종로구 창의문로 119,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,안산올림픽기념관,기념관,경기 안산시 단원구 적금로 202,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,고양체육관 수영장,체육시설,경기 고양시 일산서구 중앙로 1601,,,,,,https://haechi-travel.tistory.com/155;https://hugestlight-days.tistory.com/169,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,낙산길,도로,서울 종로구 동숭동 50-134,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,대진고등학교,고등학교,서울 노원구 공릉로62가길 47,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,내수국민체육센터,체육시설,충북 청주시 청원구 내수읍 청암로 75,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,오송호수공원 파크골프장 앞,공원,충북 청주시 흥덕구 오송읍 연제리 883,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,송도IBS타워,건물,인천 연수구 센트럴로 263,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,양주한국병원,병원,경기 양주시 화합로 1489,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,윤보선길,도로,서울 종로구 안국동 177-1,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,남산공원 전망대(팔각광장),공원 전망대,서울 중구 예장동 산 5-6,,,,,,https://haechi-travel.tistory.com/155,2026-07-30
,엄마친구아들,Love Next Door,drama,정해인;정소민;김지은,남산서울타워,전망대,서울 용산구 남산공원길 105,,,,,,https://haechi-travel.tistory.com/155;https://kdramalocations.com/location/n-seoul-tower,2026-07-30
