id,place_name,scene_description,desc_source_url
mv_3201_01,설매재자연휴양림,,
mv_3201_02,문경새재 오픈세트장,,
mv_3201_03,김룡사,,
mv_3201_04,문경석탄박물관,,
mv_3201_05,가은오픈세트장,,
mv_3201_06,온달오픈세트장,,
mv_3201_07,화암사,,
mv_3201_08,대관령 삼양라운드힐,,
mv_3201_09,익산교도소세트장,,
mv_2333_01,서울중부경찰서,,
mv_2333_02,안양시청,,
mv_2333_03,트라이보울,,
mv_2333_04,위례터널,,
mv_2333_05,더케이트윈타워,,
mv_2333_07,봉은사,,
mv_2333_08,서대문형무소역사관,,
mv_1363_01,문경새재 오픈세트장,,
mv_1363_03,순천 낙안읍성,,
mv_1363_04,안동 옥연정사,허균이 왕의 대역을 맡기려 하선을 옥연정사로 데려가는 장면,https://www.newsgb.co.kr/news/article.html?no=25253
mv_1363_06,남원 광한루원,하선이 광한루원 오작교에서 중전에게 직접 지은 애정시를 읊어주는 장면,https://www.sedaily.com/article/12211443
mv_5884_02,흥국사,,
mv_5884_03,순천왜성,,
mv_5884_04,전라병영성,,
mv_1229_02,황매산,,
mv_1571_01,인천서구보건소,,
mv_6302_02,덕만이터널,서도철이 정체가 드러난 박선우와 빗속 터널에서 추격 끝에 격투를 벌이는 장면,https://ccfc.kr/location_view.do?idx=127;https://blog.naver.com/heaven731225/224159555092
