id,place_name,scene_description,desc_source_url
mv_5897_01,나진상가,,
mv_5897_02,인천아시아드주경기장,,
mv_5897_03,춘천경찰서,강진태(유해진)가 근무하는 극중 서울북부경찰서 사이버수사팀 청사로 등장,https://blog.naver.com/hs21589/223510778234;https://namu.wiki/w/%EA%B3%B5%EC%A1%B02:%20%EC%9D%B8%ED%84%B0%EB%82%B4%EC%85%94%EB%82%A0
mv_5897_04,세빛섬,장명준(진선규)이 뉴욕에서 귀국 후 전화를 거는 장면 배경으로 세빛섬이 등장,https://forcar.tistory.com/636
mv_5897_05,센터필드,림철령(현빈)과 장명준(진선규)이 벌이는 옥상 결투 장면을 센터필드 건물 옥상에서 촬영,https://www.mk.co.kr/news/business/10455985
mv_5897_06,조선팰리스 강남,북미 고위급 수교회담 장소로 설정된 호텔 외관 장면에 조선팰리스 강남 간판이 등장,https://www.sedaily.com/NewsView/26C6I8MPLH
mv_5897_07,이촌한강공원,,
mv_5897_08,통일부,,
mv_5897_09,남북출입사무소,,
mv_5897_10,밀레니엄알프스리조트,,
mv_5897_11,오산대학교,,
mv_5897_12,동화경모공원,,
mv_0069_03,영도대교,네 친구가 어린 시절 영도다리를 건너며 조오련과 물개 중 누가 빠른지 논쟁하는 장면,https://www.busan.go.kr/news/specnews/view?dataNo=57888&curPage=1&srchThemeNo=187
mv_0069_05,대변항,동수(장동건)가 조직 보스를 밀고한 뒤 대변항 방파제를 찾아와 어릴 적 추억을 씁쓸히 떠올리는 장면,https://cine21.com/news/view/?mag_id=34836
mv_0069_06,우암동 산동네,,
mv_0069_07,국제시장,,
mv_0069_08,용두산공원,,
mv_1798_05,오동나무집사철탕,오두리(심은경)와 반지하(진영)가 삼계탕집에서 데이트를 즐기는 장면,https://www.youtube.com/watch?v=Hwl9wGGHx10;https://m.blog.naver.com/PostView.naver?blogId=mutantcell&logNo=204529295
mv_1798_07,마천중앙시장,,
mv_1798_08,잠실실내체육관(잠실학생체육관),,
mv_5816_02,인천항 연안부두,강해상(손석구)이 배를 타지 못해 인천항 연안부두에 숨어 있다가 나와 버스에 오르는 장면,https://blog.naver.com/lamiya99/224314257272;https://gall.dcinside.com/mini/board/view/?id=sonsukku&no=56
mv_5816_03,남항유어선부두,,
mv_5816_06,국립광주과학관,,
mv_6493_08,제주신화빌라스,화림(김고은)이 거대한 험한 것과 마주하며 도깨비불이 밤하늘을 떠도는 장면,https://www.instagram.com/oseyo_jeju/reel/C5BalDxy-ai/;https://www.youtube.com/watch?v=-lfm4_UBZYA
mv_6493_09,옛 전남도청,화림(김고은)과 봉길(이도현)이 위독한 아기를 만나러 미국 병원을 찾는 영화 도입부 장면,https://v.daum.net/v/20240327172719188
mv_1611_04,궁남지,팽헌(조정석)이 궁남지 포룡정 앞에서 수양대군(이정재)을 찾아오는 장면,https://blog.naver.com/seaotterhehe/224183590711
