id,title,place_name,place_address
mv_5897_01,공조2: 인터내셔날,나진상가,서울 용산구 청파로 125
mv_5897_02,공조2: 인터내셔날,인천아시아드주경기장,인천 서해구 봉수대로 806
mv_5897_03,공조2: 인터내셔날,춘천경찰서,강원특별자치도 춘천시 춘천로 61
mv_5897_04,공조2: 인터내셔날,세빛섬,서울 서초구 올림픽대로 2085-14
mv_5897_05,공조2: 인터내셔날,센터필드,서울 강남구 테헤란로 231
mv_5897_06,공조2: 인터내셔날,조선팰리스 강남,서울 강남구 테헤란로 231
mv_5897_07,공조2: 인터내셔날,이촌한강공원,서울 용산구 이촌로72길 62
mv_5897_08,공조2: 인터내셔날,통일부,서울 종로구 세종대로 209
mv_5897_09,공조2: 인터내셔날,남북출입사무소,경기 파주시 장단면 희망로 307
mv_5897_10,공조2: 인터내셔날,밀레니엄알프스리조트,강원특별자치도 고성군 간성읍 진부령로 647
mv_5897_11,공조2: 인터내셔날,오산대학교,경기 오산시 청학로 45
mv_5897_12,공조2: 인터내셔날,동화경모공원,경기 파주시 탄현면 헤이리로 98
mv_0069_03,친구,영도대교,부산광역시 영도구 태종로 46
mv_0069_05,친구,대변항,부산광역시 기장군 기장읍 대변로 153 일대
mv_0069_06,친구,우암동 산동네,부산광역시 남구 우암동 189 일대
mv_0069_07,친구,국제시장,부산광역시 중구 신창동4가 1-2 일대
mv_0069_08,친구,용두산공원,부산광역시 중구 용두산길 37-55
mv_1798_05,수상한 그녀,오동나무집사철탕,서울특별시 송파구 송파대로37길 4-29
mv_1798_07,수상한 그녀,마천중앙시장,서울특별시 송파구 마천로45길 23
mv_1798_08,수상한 그녀,잠실실내체육관(잠실학생체육관),서울특별시 송파구 올림픽로 25
mv_5816_02,범죄도시2,인천항 연안부두,인천 제물포구 연안부두로 70
mv_5816_03,범죄도시2,남항유어선부두,인천 제물포구 축항대로 138
mv_5816_06,범죄도시2,국립광주과학관,전남광주통합특별시 북구 첨단과기로 235
mv_6493_08,파묘,제주신화빌라스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139
mv_6493_09,파묘,옛 전남도청,광주광역시 동구 문화전당로 38
mv_1611_04,관상,궁남지,충청남도 부여군 부여읍 궁남로 52
