id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,나진상가,전자상가,서울 용산구 청파로 125,37.5338859761651,126.965428707102,,,,https://www.cinematheque.co.kr/travel/5913,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,인천아시아드주경기장,경기장,인천 서해구 봉수대로 806,37.547614880544245,126.66666061027585,,,,https://www.cinematheque.co.kr/travel/5915,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,춘천경찰서,경찰서,강원특별자치도 춘천시 춘천로 61,37.87035494308817,127.7235668751929,,,,https://www.cinematheque.co.kr/travel/5916,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,세빛섬,수상복합문화공간,서울 서초구 올림픽대로 2085-14,37.51233177478449,126.99588851601666,,,,https://www.cinematheque.co.kr/travel/5917,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,센터필드,업무용빌딩,서울 강남구 테헤란로 231,37.50358205418571,127.04164724167455,,,,https://www.cinematheque.co.kr/travel/5918,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,조선팰리스 강남,호텔,서울 강남구 테헤란로 231,37.50287487023109,127.04134714989391,,,,https://www.cinematheque.co.kr/travel/5919,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,이촌한강공원,한강공원,서울 용산구 이촌로72길 62,37.5172404421072,126.970526590861,,,,https://www.cinematheque.co.kr/travel/5921,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,통일부,정부청사,서울 종로구 세종대로 209,37.5749378816699,126.975154238985,,,,https://www.cinematheque.co.kr/travel/5923,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,남북출입사무소,출입사무소,경기 파주시 장단면 희망로 307,37.8987304642527,126.709950291376,,,,https://www.cinematheque.co.kr/travel/5924,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,밀레니엄알프스리조트,스키리조트,강원특별자치도 고성군 간성읍 진부령로 647,38.26404645230189,128.35883792414072,,,,https://www.cinematheque.co.kr/travel/5925,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,오산대학교,대학교,경기 오산시 청학로 45,37.15543880319692,127.06000664815993,,,,https://www.cinematheque.co.kr/travel/5927,2026-07-31
,공조2: 인터내셔날,Confidential Assignment 2: International,movie,현빈;유해진;다니엘 헤니,동화경모공원,추모공원,경기 파주시 탄현면 헤이리로 98,37.79447637596045,126.69716313339117,,,,https://www.cinematheque.co.kr/travel/5934,2026-07-31
