id,title,place_name,place_address
st_16124,조립식가족,양주한국병원,경기 양주시 화합로 1489
st_16126,조립식가족,임진강역,경기 파주시 문산읍 임진각로 115
st_16127,조립식가족,파머스테이블,경기 파주시 탄현면 헤이리마을길 59-77
st_16130,조립식가족,유승앙브와즈101동 정류장,경기 파주시 탄현면 법흥리 1761-2
st_16132,조립식가족,흔커피바,경기 파주시 청암로48번길 16-9
st_16135,조립식가족,와석순환로,경기 파주시 와석순환로 417
st_16136,조립식가족,활자마을 정류장,경기 파주시 신촌동 736-2
st_16140,조립식가족,출판도시야외무대,경기 파주시 회동길 37-16
st_16141,조립식가족,밀밭베이커리 금촌 본점,경기 파주시 번영로 20
st_16142,조립식가족,복술,경기 파주시 번영로 20
st_16143,조립식가족,INO프라자,경기 파주시 번영로 20
st_16144,조립식가족,금릉역 중앙광장,경기 파주시 금촌동 986-3
st_16145,조립식가족,토르타앳더코너,경기 파주시 청암로48번길 8-17
st_16148,조립식가족,소노캄고양 옆길,경기 고양시 일산동구 장항동 1768
st_16149,조립식가족,이도옥설렁탕,경기 고양시 일산서구 강성로 256
st_16150,조립식가족,롯데리아 일산마두점,경기 고양시 일산동구 일산로 239
st_16152,조립식가족,강변로,경기 여주시 강변로 82
st_16155,조립식가족,경화,인천 제물포구 제물량로232번안길 23
st_16156,조립식가족,관동오리진,인천 제물포구 신포로27번길 96
st_16157,조립식가족,사주일기,인천 제물포구 자유공원남로 1
st_16158,조립식가족,카페 나인티플러스,인천 제물포구 신포로23번길 80-1
st_16161,조립식가족,제물량로335번길,인천 제물포구 제물량로335번길 57
st_16162,조립식가족,만석부두로6번길,인천 제물포구 만석부두로6번길 14-1
st_16163,조립식가족,홍예문아파트,인천 제물포구 송학로 51
st_16166,조립식가족,송도콩나물해장국,인천 연수구 청량로113번길 15
st_16167,조립식가족,강화경찰서,인천 강화군 동문안길 17
st_16169,조립식가족,강촌레일파크,강원 춘천시 남산면 서백길 57
st_16177,조립식가족,한빛어린이공원,경북 경주시 성건동 692
st_16181,조립식가족,스테이플레도,경북 경주시 진현로1길 27
st_16183,조립식가족,동해안로,경북 경주시 감포읍 동해안로 2546
st_16184,조립식가족,감포항,경북 경주시 감포읍
st_16185,조립식가족,해원푸른빌라,경북 경주시 감포읍 동해안로 2288-14
st_16187,조립식가족,나정감포모래해변,경북 경주시 감포읍 동해안로 1915
st_16188,조립식가족,양남성당,경북 경주시 양남면 양남항구길 103-4
st_16189,조립식가족,양남항구길,경북 경주시 양남면 양남항구길 61-1
st_16190,조립식가족,읍천항,경북 경주시 양남면 양남항구길 27-2
st_16191,조립식가족,읍천항 등대,경북 경주시 양남면 읍천리 195-18
st_16197,조립식가족,광안리해수욕장,부산 수영구 광안해변로 219
st_18368,트웰브,용인대장금테마파크,경기 용인시 처인구 백암면 용천드라마길 25
st_18369,트웰브,전자회관,서울 마포구 월드컵북로54길 11
st_18370,트웰브,난지한강공원,서울 마포구 상암동 495-72
st_18371,트웰브,양화로,서울 마포구 양화로 86
st_18372,트웰브,하얀공간 합정,서울 마포구 성지길 40
st_18373,트웰브,새문순대국,서울 마포구 대흥로 163-1
st_18374,트웰브,도화소어린이공원,서울 마포구 토정로37길 22
st_18375,트웰브,유플러스 일상의틈 도화동 마포점,서울 마포구 마포대로 67
st_18376,트웰브,노량진로6길,서울 동작구 노량진로6길 45
st_18377,트웰브,동작대교,서울 용산구 이촌동 385
st_18379,트웰브,대동유통,서울 중구 을지로30길 43
st_18380,트웰브,중부건어물시장,서울 중구 을지로32길 34
st_18382,트웰브,숭인시장,서울 강북구 도봉로 45
st_18383,트웰브,아셈타워,서울 강남구 영동대로 517
st_18384,트웰브,강동대로,서울 송파구 풍납동 468-5
st_18385,트웰브,광진교,서울 강동구 천호동 522-10
st_18388,트웰브,배다리지하도상가,인천 제물포구 송림로 4
st_18389,트웰브,재인폭포,경기 연천군 연천읍 부곡리 산 235
st_18393,트웰브,"쉼, 어묵 그리고 한잔 술 덕이점",경기 고양시 일산서구 하이파크3로 23-3
st_18394,트웰브,문촌마을12단지 상가,경기 고양시 일산서구 중앙로 1493
st_18396,트웰브,행복한체험캠핑장,경기 김포시 금포로 1196
st_18397,트웰브,남양주종합촬영소,경기 남양주시 조안면 북한강로855번길 138
st_18398,트웰브,아이데코,경기 하남시 조정대로 150
st_18400,트웰브,피엔제이환경자원,경기 광명시 가학로 201
st_18401,트웰브,스텔라떡볶이 경기광명철산점,경기 광명시 시청로 122-1
st_18402,트웰브,권광로188번길(나혜석거리),경기 수원시 팔달구 인계로166번길 48-17
st_18403,트웰브,우림WCITY,경기 성남시 분당구 판교로255번길 9-22
st_18404,트웰브,브릿지타워 사거리,경기 성남시 분당구 판교로227번길 6
st_18405,트웰브,춘천경찰서,강원 춘천시 춘천로 61
st_18406,트웰브,삼도천터널,충북 제천시 봉양읍 원박리 산 99-2
st_20902,트웰브,천호대교,서울 송파구 풍납동 383
st_20903,트웰브,중부시장,서울 중구 을지로5가 270-37
st_20904,트웰브,반포한강공원,서울 서초구 반포동 115-5
st_20905,트웰브,한남대교,서울 강남구 신사동 490
st_20906,트웰브,올림픽대교,서울 송파구 신천동 253
st_20907,트웰브,신사역,서울 강남구 도산대로 지하 102
st_20908,트웰브,설악산 울산바위,강원특별자치도 고성군 토성면 원암리 산 1-2
