id,title,place_name,place_address
st_09492,선재업고튀어,우리기술빌딩,서울 마포구 월드컵북로56길 9
st_09493,선재업고튀어,비엔나커피하우스 상암팬엔터점,서울 마포구 월드컵북로58길 10
st_09494,선재업고튀어,가온문화공원 앞,서울 마포구 월드컵북로56길 19
st_09495,선재업고튀어,알페로,서울 마포구 홍익로5길 32
st_09496,선재업고튀어,"한강(양화대교,서강대교사이)",서울 영등포구 여의도동 81-7
st_09497,선재업고튀어,성산로22길,서울 서대문구 성산로22길 22
st_09500,선재업고튀어,메머드익스프레스 홍대정문점 앞,서울 마포구 와우산로18길 38
st_09502,선재업고튀어,카페로드,서울 금천구 범안로 1152
st_09512,선재업고튀어,삼일대로32길,서울 종로구 삼일대로32길 31-8
st_09513,선재업고튀어,CU종로신영점,서울 종로구 세검정로6길 104
st_09514,선재업고튀어,서울시립대학교 인문학관,서울 동대문구 서울시립대로 163
st_09518,선재업고튀어,에픽에스프레소더커피바,서울 성동구 무학로 33
st_09519,선재업고튀어,상상플래닛,서울 성동구 뚝섬로13길 38
st_09522,선재업고튀어,29펍 4호점,서울 강남구 강남대로110길 14
st_09525,선재업고튀어,인스파이어 엔터테인먼트 리조트,인천 영종구 공항문화로 127
st_09526,선재업고튀어,파라다이스시티호텔,인천 영종구 영종해안남로321번길 186
st_09530,선재업고튀어,시향,경기 양주시 은현면 평화로1889번길 101-9
st_09531,선재업고튀어,부흥로,경기 양주시 만송동 712
st_09532,선재업고튀어,흑사당,경기 파주시 탄현면 헤이리마을길 37-10
st_09533,선재업고튀어,로스팅하우스 커피탄생,경기 파주시 탄현면 헤이리마을길 37-17
st_09534,선재업고튀어,문학사상,경기 파주시 회동길 363-8
st_09536,선재업고튀어,은행프라자,경기 고양시 일산서구 산현로17번길 23
st_09537,선재업고튀어,르팽드파크23,경기 고양시 일산서구 주엽로 80
st_09539,선재업고튀어,한채당,경기 하남시 미사동로 38
st_09549,선재업고튀어,못골시장,경기 수원시 팔달구 수원천로258번길 10-12
st_09550,선재업고튀어,K3마트앞,경기 수원시 장안구 경수대로743번길 96-2
st_09556,선재업고튀어,화홍문근처,경기 수원시 장안구 영화동 135-1
st_09558,선재업고튀어,권육회,경기 수원시 영통구 월드컵로193번길 31
st_09560,선재업고튀어,설빙 수원망포역점,경기 수원시 영통구 영통로214번길 41
st_09562,선재업고튀어,수원대학교,경기 화성시 효행구 봉담읍 와우안길 17
st_09568,선재업고튀어,스테이해돋 앞바다,강원 고성군 토성면 아야진리 56-26
st_09572,선재업고튀어,마도길(2),충남 태안군 근흥면 신진도리 233-20
st_09573,선재업고튀어,마도길,충남 태안군 근흥면 마도길 154-1
st_09574,선재업고튀어,신진부두,충남 태안군 근흥면 신진부두길 122
st_09578,선재업고튀어,금강공원길,충남 공주시 금강공원길 5
st_09579,선재업고튀어,임실역,전북 임실군 임실읍 춘향로 2932
st_08273,북극성,YTN본사,서울 마포구 상암산로 76
st_08275,북극성,여의도IFC몰,서울 영등포구 국제금융로 10
st_08276,북극성,노들섬,서울 용산구 양녕로 445
st_08279,북극성,"을지로입구역3,4번출구쪽",서울 중구 을지로2가 1-1
st_08280,북극성,삼풍상가,서울 중구 인현동2가 120-22
st_08283,북극성,서울경찰청,서울 종로구 사직로8길 31
st_08285,북극성,평창40길,서울 종로구 평창동 411-5
st_08286,북극성,평창7길,서울 종로구 평창7길 89
st_08289,북극성,잠수교,서울 서초구 반포동 649
st_08290,북극성,노보텔 앰배서더 서울강남,서울 강남구 봉은사로 130
st_08291,북극성,강남대로,서울 강남구 강남대로 446
st_08292,북극성,윤빌딩,서울 서초구 서초대로74길 3
st_08294,북극성,코엑스(아셈타워쪽),서울 강남구 영동대로 511
st_08296,북극성,조이마당스튜디오,경기 파주시 파주읍 봉서산로 245
st_08297,북극성,광명역,경기 광명시 광명역로 21
st_08298,북극성,효원공원 월화원,경기 수원시 팔달구 동수원로 399
st_08299,북극성,세이지우드 홍천,강원 홍천군 두촌면 광석로 898-160
st_08300,북극성,청남대,충북 청주시 상당구 문의면 청남대길 646
st_08301,북극성,국립대전현충원,대전 유성구 현충원로 251
st_08302,북극성,대전둔산경찰서,대전 서구 한밭대로 733
st_08303,북극성,온빛자연휴양림,충남 논산시 벌곡면 황룡재로 480-113
st_08304,북극성,국립5.18민주묘지,전남광주통합특별시 북구 민주로 200
st_08305,북극성,광주송정역,전남광주통합특별시 광산구 상무대로 201
st_08306,북극성,기림사,경북 경주시 문무대왕면 기림로 437-17
st_08307,북극성,양지골로,부산 남구 양지골로 200
st_08308,북극성,중앙디엔씨,부산 남구 이기대공원로 57-170
st_20528,북극성,인천국제공항 제1여객터미널,인천광역시 중구 공항로 272
st_20529,북극성,합천영상테마파크,경상남도 합천군 용주면 합천호수로 757
st_20530,북극성,광안대교,부산광역시 수영구 민락동 113-52
st_20531,북극성,부산항대교,부산광역시 남구 감만동 626-2
st_20532,북극성,을지로입구역 지하도상가,서울특별시 중구 을지로2가
st_20533,북극성,성균관대학교,서울특별시 종로구 성균관로 25-2
st_20534,북극성,소월로,서울특별시 용산구 소월로
