id,title,place_name,place_address
st_02846,나쁜엄마,태평양물산 본사,서울 구로구 디지털로31길 12
st_02847,나쁜엄마,양화로횟집,서울 마포구 양화로1길 21
st_02848,나쁜엄마,노란코끼리,서울 마포구 양화로1길 31
st_02849,나쁜엄마,한솔빌리지,서울 마포구 연남로3길 62
st_02850,나쁜엄마,아웃닭 이대점,서울 서대문구 이화여대5길 16
st_02851,나쁜엄마,파크준오피스텔 뒷골목,서울 서대문구 이화여대3길 14
st_02852,나쁜엄마,늘푸른식당,서울 마포구 굴레방로9길 3
st_02853,나쁜엄마,아현시장,서울 마포구 굴레방로9길 8-9
st_02854,나쁜엄마,갤러리단정,서울 종로구 북촌로5가길 8-7
st_02855,나쁜엄마,알로프트 서울명동 루프탑,서울 중구 남대문로 56
st_02856,나쁜엄마,배터지는날,서울 용산구 원효로48길 11
st_02857,나쁜엄마,디얼유네일,서울 동작구 상도로62길 105
st_02858,나쁜엄마,짜장나라,서울 동작구 상도로50길 10
st_02859,나쁜엄마,엘리에나호텔,서울 강남구 논현로 645
st_02860,나쁜엄마,프리데카 라운지,서울 강남구 도산대로57길 8 b1
st_02861,나쁜엄마,하우스오브에이미,서울 강남구 선릉로152길 25
st_02862,나쁜엄마,데싱디바,서울 강남구 압구정로46길 35
st_02863,나쁜엄마,그랜드 인터컨티넨탈 서울 파르나스,서울 강남구 테헤란로 521
st_02864,나쁜엄마,아레카라운지,인천 미추홀구 미추홀대로734번길 29 5층
st_02865,나쁜엄마,인하대학교,인천 미추홀구 용현동 253
st_02866,나쁜엄마,bbrick,인천 남동구 문화서로28번길 19-12
st_02867,나쁜엄마,참숯황소막창구이,인천 연수구 독배로 53
st_02868,나쁜엄마,브니엘카페,경기 고양시 덕양구 원흥1로 46-15
st_02869,나쁜엄마,조이마당(촬영장 스튜디오),경기 파주시 파주읍 봉서산로 245
st_02870,나쁜엄마,자유로통일리그 성동구장,경기 파주시 탄현면 성동리 709
st_02871,나쁜엄마,너에게 반하다,경기 파주시 가재울로93번길 14
st_02872,나쁜엄마,읍천리382 동패동점,경기 파주시 와석순환로192번길 14-13
st_02873,나쁜엄마,디플랫(폐점),경기 파주시 회동길 446
st_02874,나쁜엄마,아쿠아플라넷 일산,경기 고양시 일산서구 한류월드로 282
st_02875,나쁜엄마,칠봉산낚시터,경기 양주시 천보산로 201
st_02876,나쁜엄마,HJ매그놀리아국제병원,경기 가평군 설악면 미사리로 267-177
st_02877,나쁜엄마,고기동 단독주택,경기 용인시 수지구 이종무로140번길 36-6
st_02878,나쁜엄마,명주병원,경기 용인시 처인구 금령로39번길 8-6
st_02879,나쁜엄마,수원KT위즈파크,경기 수원시 장안구 경수대로 893
st_02880,나쁜엄마,중흥에스클래스 더테라스리버파크1차,경기 화성시 동탄구 동탄기흥로353번길 76
