id,place_name,scene_description,desc_source_url
st_02846,태평양물산 본사,,
st_02847,양화로횟집,4화에서 미주가 수족관을 보다가 과거 연인이었던 강호를 다시 만나는 회상 장면이 나온다.,https://blog.naver.com/redmee2/223108263300
st_02848,노란코끼리,,
st_02849,한솔빌리지,,
st_02850,아웃닭 이대점,,
st_02851,파크준오피스텔 뒷골목,,
st_02852,늘푸른식당,,
st_02853,아현시장,,
st_02854,갤러리단정,,
st_02855,알로프트 서울명동 루프탑,9화에서 강호가 부장검사의 눈에 들어 우벽그룹 송우벽 회장을 소개받는 루프탑 바 장면이 나온다.,https://blog.naver.com/redmee2/223112794276
st_02856,배터지는날,,
st_02857,디얼유네일,4화에서 미주가 강호의 사법고시 뒷바라지를 하며 일하는 네일샵 장면이 나온다.,https://blog.naver.com/redmee2/223110412387
st_02858,짜장나라,,
st_02859,엘리에나호텔,11화에서 오태수의 딸 하영이 결혼식 당일 하객을 맞으며 신부대기실에 있는 장면이 나온다.,https://blog.naver.com/redmee2/223117569018
st_02860,프리데카 라운지,,
st_02861,하우스오브에이미,8화에서 결혼을 준비하던 강호와 하영의 과거 모습을 보여주는 웨딩드레스샵 장면이 나온다.,https://blog.naver.com/redmee2/223107153289
st_02862,데싱디바,2화에서 네일샵 직원 미주가 실수로 다친 손님 하영에게 발차기를 당하는 장면이 나온다.,https://blog.naver.com/redmee2/223101011036
st_02863,그랜드 인터컨티넨탈 서울 파르나스,,
st_02864,아레카라운지,,
st_02865,인하대학교,"4화·9화 등에서 서울중앙지검 검찰청으로 나오며, 강호 엄마가 1인 시위자를 보는 장면 등이 촬영됐다.",https://blog.naver.com/redmee2/223111605183
st_02866,bbrick,,
st_02867,참숯황소막창구이,,
st_02868,브니엘카페,,
st_02869,조이마당(촬영장 스튜디오),,
st_02870,자유로통일리그 성동구장,,
st_02871,너에게 반하다,,
st_02872,읍천리382 동패동점,10화에서 진영순이 죽기 전 강호를 위해 할 일들을 수첩에 적는 카페 장면이 나온다.,https://blog.naver.com/redmee2/223116999781
st_02873,디플랫(폐점),,
st_02874,아쿠아플라넷 일산,13화에서 오태수가 대선 표심을 위해 '아이사랑 동화책 읽기' 행사를 여는 아쿠아리움 장면이 나온다.,https://blog.naver.com/redmee2/223123883002
st_02875,칠봉산낚시터,9화에서 강호가 SD카드 기록을 보고 아버지 재판 때 증언한 소방 담당관을 찾아가는 장면이 나온다.,https://blog.naver.com/redmee2/223112045584
st_02876,HJ매그놀리아국제병원,3화에서 사고로 의식불명이 된 강호를 엄마 진영순이 병원에서 간호하는 장면이 나온다.,https://blog.naver.com/redmee2/223105420866
st_02877,고기동 단독주택,9화에서 강호가 약혼녀 하영을 데리고 고향에 가려고 성북동 오태수의 집 앞으로 가는 장면이 나온다.,https://blog.naver.com/redmee2/223117825515
st_02878,명주병원,4화에서 강호가 한참을 기다려 반도시립병원 물리치료실에서 치료받는 장면이 나온다.,https://blog.naver.com/redmee2/223107015438
st_02879,수원KT위즈파크,,
st_02880,중흥에스클래스 더테라스리버파크1차,,
st_02881,오크밸리 피에트분하우스,,
st_02882,미래농원,1화에서 검사 최강호가 우벽그룹 송우벽 회장을 만나러 가는 우벽갤러리 장면으로 나온다.,https://blog.naver.com/redmee2/223107839061
st_02883,계성중학교,,
st_02884,호남농약사,,
st_02885,신흥떡방앗간,,
st_02886,영주종합터미널,,
st_02887,한성목욕탕,7화에서 여탕에 가기 싫어하는 서진이를 데리고 강호와 삼식이가 남탕에 가는 장면이 나온다.,https://blog.naver.com/redmee2/223106602215
st_02888,까막고무신,,
st_02889,양지공인중개사,,
st_02890,부부온누리약국,,
st_02891,중앙농약종묘사,미주가 웅렬농약상 한켠에 '네일이 찾아오면'이라는 네일샵을 차리는 6~7화 장면이 나온다.,https://blog.naver.com/redmee2/223105980112
st_02892,풍산읍 골목,,
st_02893,구남연식품,,
st_02894,신세계양품/은장상회,,
st_02895,울진항수산,,
st_02896,소말뚝 포항본점,,
st_02897,포항 북구 두호동,,
st_02898,군위휴게소,,
st_02900,대율1리 정류소,삼식이가 운영하는 떡집이 있는 조우리 마을의 대율1리 버스 정류장 골목 장면으로 나온다.,https://blog.naver.com/redmee2/223099766287
st_02901,예주가,,
st_02902,산성치안센터,,
st_02903,구미여자상업고,1화에서 강호가 수능일 미주의 오토바이 사고로 시험을 못 치르게 되는 고등학교 장면이 나온다.,https://blog.naver.com/redmee2/223110630728
st_02904,커뮤니케이션센터,13화에서 미주와 삼식이가 감금된 하영을 구출하러 우성의료원을 찾아가는 장면이 나온다.,https://blog.naver.com/redmee2/223124672217
st_02905,소소밀밀,"9화 김장하는 마당, 7화 미주와 삼식이 재회 등 조우리 마을회관 장면으로 나온다.",https://blog.naver.com/redmee2/223110864598
st_20335,알로프트 서울 명동,9화에서 강호가 부장검사의 눈에 들어 우벽그룹 송우벽 회장을 소개받는 루프탑 바 장면이 나온다.,https://blog.naver.com/redmee2/223112794276
st_20336,미래농원 MRNW,1화에서 검사 최강호가 우벽그룹 송우벽 회장을 만나러 가는 우벽갤러리 장면으로 나온다.,https://blog.naver.com/redmee2/223107839061
st_20337,상주중앙시장,,
st_20338,두호동 해안로,,
st_20340,소소밀밀 서악점,"9화 김장하는 마당, 7화 미주와 삼식이 재회 등 조우리 마을회관 장면으로 나온다.",https://blog.naver.com/redmee2/223110864598
st_04375,인생네컷 연남점,,
st_04378,이데아빌딩,,
st_04379,남산타워,가영과 지니가 첫 키스를 나누는 장면의 배경으로 나온다.,https://blog.naver.com/sjeong0682/224046188935
st_04380,마인드카페 심리상담센터 용산점,,
st_04381,서진빌딩2,3화에서 민지가 '이상한 사람 대환영' 팻말을 세운 자신의 치과 앞 장면으로 나온다.,https://blog.naver.com/location_info/224033722337
st_04383,금호정든치과의원,치과의사 민지가 운영하는 싱글벙글 치과 장면으로 나온다.,https://blog.naver.com/holicmu/224033401859; https://blog.naver.com/sjeong0682/224046188935
st_04384,세종대학교,,
st_04385,갯마을(폐업),,
st_04386,삼원가든,가영이 엄마를 찾아간 두바이 식당으로 나오는 장면이 나온다.,https://blog.naver.com/sjeong0682/224046188935
st_04387,KB골든라이프 플러스센터,,
st_04388,BLUEMENT,,
st_04389,인천공항,,
st_04390,인스파이어리조트,재규어 세이드와 지니가 등장하는 두바이 장면의 실제 배경으로 나온다.,https://blog.naver.com/holicmu/224032747275
st_04391,윤숙이네감자탕,가영과 민지가 매주 수요일마다 감자탕을 먹으러 가는 단골집 장면으로 나온다.,https://blog.naver.com/holicmu/224032747275
st_04392,쉴낙원 파주운정장례식장,,
st_04393,삼회리집,,
st_04395,불암사 입구,주인공이 실족사 예행연습을 하는 장면의 배경으로 나온다.,https://blog.naver.com/sjeong0682/224046188935
st_04396,맥스복싱짐,,
st_04398,안성추모공원,13화 마지막회에서 납골당 장면의 배경으로 나온다.,https://blog.naver.com/location_info/224033722337
st_04399,음촌경로당,,
st_04401,치킨플러스(폐업),,
st_04402,별마로천문대,지니가 가영을 위로하려고 함께 데이트하는 장면의 배경으로 나온다.,https://blog.naver.com/sjeong0682/224046188935
st_04403,시곡리(1),,
st_04404,시곡리(2),,
st_04405,시곡3리새마을회관,가영의 할머니가 다니는 청풍마을회관 장면으로 나온다.,https://blog.naver.com/location_info/224033722337; https://blog.naver.com/holicmu/224032747275
st_04406,의림지파크랜드,세이드가 상대방과 데이트하는 줄 알고 달려오는 장면의 배경으로 나온다.,https://blog.naver.com/sjeong0682/224046188935
st_04407,의림지 관광안내소쪽,,
st_04408,의림지,9화에서 지니와 가영이 찾아가는 밤호수이자 벽 낙서를 이야기하는 장면으로 나온다.,https://blog.naver.com/location_info/224033722337; https://blog.naver.com/sjeong0682/224046188935
st_04409,왕오락실 제천점,,
st_04410,뜰906,안은진과 이주영이 만나는 마카롱 카페 장면으로 나온다.,https://blog.naver.com/holicmu/224032747275; https://blog.naver.com/location_info/224033722337
st_04411,소연미용실,,
st_04412,의림대로사거리,,
st_04413,이디야커피 제천의림점,"극중 자주 등장하는 이디야 커피 장면으로, 제천의림점이 촬영장소로 쓰였다.",https://blog.naver.com/location_info/224033722337
st_04414,명륜로13길,,
st_04415,풍양로13길,,
