id,title,place_name,place_address
st_12164,여신강림,스와로브스키,서울 강남구 가로수길 59
st_12165,여신강림,에이바우트커피 역삼,서울 강남구 논현로 319
st_12166,여신강림,로얄라운지,서울 강남구 논현로 709
st_12167,여신강림,시몬스갤러리,서울 강남구 논현로 741
st_12168,여신강림,파티오나인,서울 강남구 논현로 742
st_12169,여신강림,우리은행버정,서울 강남구 도산대로 513
st_12171,여신강림,어바웃복싱,서울 강남구 압구정로 336
st_12172,여신강림,글렌페딕,서울 강남구 압구정로50길 14
st_12173,여신강림,압구정곱떡,서울 강남구 압구정로50길 28
st_12174,여신강림,에이바우트커피 강남대치점,서울 강남구 역삼로 415
st_12177,여신강림,동아디지털미디어센터옆,서울 마포구 상암동 1708
st_12178,여신강림,월드컵파크3단지,서울 마포구 상암동 1731-9
st_12179,여신강림,서부면허시험장,서울 마포구 상암동 478-13
st_12180,여신강림,파쿠모리앞,서울 마포구 어울마당로 132-1
st_12181,여신강림,은행골앞,서울 마포구 어울마당로 143-1
st_12182,여신강림,땡초,서울 마포구 어울마당로 151
st_12187,여신강림,춘지본가,서울 마포구 와우산로25길 28
st_12188,여신강림,핑크버스,서울 마포구 와우산로27길 31
st_12189,여신강림,착한구두,서울 마포구 와우산로27길 56
st_12190,여신강림,마리네일홍대점,서울 마포구 와우산로29다길 14
st_12191,여신강림,츄,서울 마포구 와우산로29다길 20
st_12192,여신강림,미래하이빌,서울 마포구 토정로11길 19
st_12196,여신강림,네이처리퍼블릭,서울 서대문구 이화여대길 83
st_12197,여신강림,미니스톱,서울 영등포구 여의도동 2
st_12199,여신강림,노들섬,서울 용산구 양녕로 445
st_12200,여신강림,숙대옆길,서울 용산구 청파동2가 134-6
st_12201,여신강림,효창공원,서울 용산구 효창원로 177-18
st_12202,여신강림,중앙중버정,서울 종로구 계동 1-27
st_12209,여신강림,위드메이트,서울 종로구 동숭2길 3
st_12210,여신강림,커피한약방 혜화점,서울 종로구 동숭2길 9
st_12211,여신강림,감사원버정,서울 종로구 북촌로 109
st_12213,여신강림,회화당,서울 종로구 북촌로11길 33
st_12216,여신강림,청계천옆,서울 종로구 서린동 161
st_12217,여신강림,경복궁.국립민속박물관맞은편,서울 종로구 소격동 57-2
st_12224,여신강림,GS25 종로안국점,서울 종로구 율곡로 61
st_12226,여신강림,효성빌라,서울 종로구 자하문로35길 22
st_12227,여신강림,윤동주시인문학관앞,서울 종로구 창의문로 119
st_12228,여신강림,청운공원,서울 종로구 청운동 6-1
st_12229,여신강림,세븐일레븐,서울 종로구 평창11길 17
st_12235,여신강림,명동에그드랍,서울 중구 명동8길 8-10
st_20734,여신강림,감고당길,서울특별시 종로구 송현동 34-2
st_17542,캐셔로,서대문복싱클럽,서울 서대문구 통일로 189-1
st_17543,캐셔로,세븐일레븐 신촌원룸점,서울 서대문구 성산로22길 22
st_17545,캐셔로,세븐일레븐 여의도공원3호점,서울 영등포구 여의공원로 68
st_17546,캐셔로,신송센타빌딩,서울 영등포구 여의나루로 57
st_17547,캐셔로,덕원,서울 영등포구 버드나루로6길 6
st_17549,캐셔로,노량진로26길,서울 동작구 노량진로26길 61
st_17551,캐셔로,노량대교 아래,서울 동작구 흑석동 1-4
st_17552,캐셔로,동작대교,서울 용산구 이촌동 385
st_17553,캐셔로,새창로49길,서울 용산구 새창로 157-1
st_17554,캐셔로,녹사평역,서울 용산구 녹사평대로 지하 195
st_17556,캐셔로,덕산주차장 골목,서울 용산구 효창원로110길 4
st_17557,캐셔로,건국빌딩,서울 종로구 인사동4길 17
st_17558,캐셔로,동대문역,서울 종로구 종로 지하 302
st_17559,캐셔로,창신소통공작소,서울 종로구 창신6가길 47
st_17560,캐셔로,한신한진아파트209동,서울 성북구 성북로4길 52
st_17561,캐셔로,월곡역교차로 육교,서울 성북구 종암동 1-73
st_17564,캐셔로,보광사,서울 강북구 삼양로145길 176
st_17566,캐셔로,백사마을(2),서울 노원구 중계로2라길 9
st_17567,캐셔로,백사마을(3),서울 노원구 중계로2길 32
st_17569,캐셔로,생각공장데시앙플렉스,서울 성동구 아차산로17길 49
st_17570,캐셔로,강남역사거리,서울 서초구 강남대로 399
st_17571,캐셔로,포포인츠 바이쉐라톤 서울강남,서울 강남구 도산대로 203
st_17572,캐셔로,더채플앳논현,서울 강남구 논현로 549
st_17573,캐셔로,필경재,서울 강남구 광평로 205
st_17577,캐셔로,보산새마을금고 본점,경기 동두천시 평화로 2546
st_17578,캐셔로,조이마당스튜디오,경기 파주시 파주읍 봉서산로 245
st_17579,캐셔로,도담터스튜디오,경기 파주시 장터고개길 40-40
st_17582,캐셔로,얼반웍스 스튜디오,경기 고양시 덕양구 호원길 3-2
st_17583,캐셔로,경희대학교 평화복지대학원,경기 남양주시 진접읍 광릉수목원로 195
st_17584,캐셔로,수원대학교(학군단앞연못쪽),경기 화성시 효행구 봉담읍 와우리 2-4
st_17585,캐셔로,마임비전빌리지,경기 여주시 세종대왕면 용은길 28
st_17587,캐셔로,비룡동관로,충북 보은군 속리산면 삼가리 산 26-5
st_17588,캐셔로,선샤인스튜디오,충남 논산시 연무읍 봉황로 90
st_17589,캐셔로,진용로,전북 진안군 용담면 월계리 산 49-2
st_17590,캐셔로,용담대교,전북 진안군 용담면 수천리 529-6
st_17591,캐셔로,용담호사진문화관,전북 진안군 정천면 진용로 1911
st_17592,캐셔로,줄포리,전북 부안군 줄포면 줄포1길 16
st_17593,캐셔로,남부안농협 줄포지점,전북 부안군 줄포면 줄포7길 3
st_17594,캐셔로,삼성마트,전북 부안군 줄포면 줄포중앙로 29
